Mean Entropy,Frame Type
0.017197383876637835,Switch
0.0027863149666373307,Switch
0.021253736630875385,Switch
0.0010757494982657815,Switch
0.008978923637848456,Switch
0.09170574114999658,Switch
0.00788252104202219,Switch
0.021301857416429586,Switch
0.09987821439031912,Switch
0.07801991399114339,Switch
0.0673338214840878,Switch
0.05194329790121793,Switch
0.07571050676577093,Switch
0.08973301069704648,Switch
0.04536073888655047,Switch
0.036513600855774084,Switch
0.051742527879581404,Switch
0.09275728299645689,Switch
0.07935716275772543,Switch
0.06091300847191629,Switch
0.009995284210227781,Switch
0.017365114847603582,Switch
0.09750516836609863,Switch
0.07583568251388757,Switch
0.07097827921134459,Switch
0.06639677741139005,Switch
0.005013341800646304,Switch
0.08986470410716166,Switch
0.1118620640314923,Switch
0.016592767080022414,Switch
0.03788971455655148,Switch
0.05855595771582533,Switch
0.03084079079380759,Switch
0.06521937044871709,Switch
0.02629185561044406,Switch
0.04735357189167058,Switch
0.07052844001454843,Switch
0.00025564510051285264,Switch
0.015424290567683978,Switch
0.4004260629959692,Non-Switch
0.00034958287756355224,Non-Switch
0.0016774177247197253,Non-Switch
0.0008937368872500564,Non-Switch
0.004477592213967132,Non-Switch
0.041389805106389746,Non-Switch
0.002076958660773835,Non-Switch
0.02921630933785635,Non-Switch
0.0031789342010876995,Non-Switch
0.010275390617164036,Non-Switch
0.03312601469712708,Non-Switch
0.00015488606682738214,Non-Switch
0.05665067445889694,Non-Switch
0.010031023486806049,Non-Switch
0.006006338880775645,Non-Switch
0.012246586864543855,Non-Switch
0.03420237379504331,Non-Switch
0.03248946762370158,Non-Switch
0.04733867093513401,Non-Switch
0.0614601257023428,Non-Switch
0.018978705010751443,Non-Switch
0.020012933112339187,Non-Switch
3.5510589615614075e-05,Non-Switch
0.08425772146722908,Non-Switch
0.11725309608940865,Non-Switch
0.04959110646709036,Non-Switch
0.012823579524571221,Non-Switch
0.0014272824092595392,Non-Switch
0.0017909240798984168,Non-Switch
