Mean Entropy,Frame Type
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
0.0,Non-Switch
