Mean Entropy,Frame Type
1.2423931959313601e-05,Non-Switch
8.869278455020971e-06,Non-Switch
1.1767592681949155e-05,Non-Switch
1.2307367003524577e-05,Non-Switch
1.172344378108386e-05,Non-Switch
1.2166203816776067e-05,Non-Switch
1.2043380169535732e-05,Non-Switch
1.1797257762711314e-05,Non-Switch
1.2033497223667362e-05,Non-Switch
1.1739374257361873e-05,Non-Switch
1.2363377469826546e-05,Non-Switch
1.1746500942518108e-05,Non-Switch
8.356580968651324e-06,Non-Switch
1.1957306665123848e-05,Non-Switch
1.168174861213062e-05,Non-Switch
1.1969910339798301e-05,Non-Switch
1.1748100893487656e-05,Non-Switch
1.193826562427052e-05,Non-Switch
1.1717536347903785e-05,Non-Switch
1.1909856342587887e-05,Non-Switch
1.1603023105889795e-05,Non-Switch
1.1673856468198344e-05,Non-Switch
1.2268247390161274e-05,Non-Switch
8.650739974461522e-06,Non-Switch
1.130752150162958e-05,Non-Switch
1.1596991818637202e-05,Non-Switch
1.1620370797620529e-05,Non-Switch
1.1635755097742693e-05,Non-Switch
1.2219568678873314e-05,Non-Switch
1.172653404171286e-05,Non-Switch
1.1428755349873523e-05,Non-Switch
1.1659633553805345e-05,Non-Switch
1.1488075359424685e-05,Non-Switch
1.1407721476689472e-05,Non-Switch
8.377685905647475e-06,Non-Switch
1.1975662447789076e-05,Non-Switch
1.1750452090470824e-05,Non-Switch
1.1714396342606314e-05,Non-Switch
1.1485034843464154e-05,Non-Switch
1.1809830981466295e-05,Non-Switch
1.160236525802922e-05,Non-Switch
1.205545797200065e-05,Non-Switch
1.17558681681501e-05,Non-Switch
1.17093721310909e-05,Non-Switch
1.1477339647811124e-05,Non-Switch
8.615895356994646e-06,Non-Switch
1.1379635027753232e-05,Non-Switch
1.1690649862194705e-05,Non-Switch
1.2053602191307546e-05,Non-Switch
1.1740564068615876e-05,Non-Switch
1.1550913027674757e-05,Non-Switch
1.1497760341816493e-05,Non-Switch
1.1726980728531769e-05,Non-Switch
1.135254347218638e-05,Non-Switch
1.2142692862141699e-05,Non-Switch
1.1685339365036262e-05,Non-Switch
8.666071484323269e-06,Non-Switch
1.165707322617514e-05,Non-Switch
1.13641624054646e-05,Non-Switch
1.1681379080307704e-05,Non-Switch
1.1877424849140438e-05,Non-Switch
1.2342969973386282e-05,Non-Switch
1.1512794398864738e-05,Non-Switch
1.1269094252835588e-05,Non-Switch
1.1236958181807007e-05,Non-Switch
1.1250191278817198e-05,Non-Switch
1.1747706996929164e-05,Non-Switch
8.898422739560175e-06,Non-Switch
1.1518373923311843e-05,Non-Switch
1.1589315911733173e-05,Non-Switch
0.16746805737152304,Non-Switch
0.16392361650045745,Non-Switch
0.07701955561201931,Non-Switch
0.019668256198827574,Non-Switch
0.004277857355944352,Non-Switch
0.0009065886805598175,Non-Switch
0.0002808359663786259,Non-Switch
0.0010294152109605284,Non-Switch
8.606816447400313e-06,Non-Switch
0.004384773454122851,Non-Switch
0.0005722475274501789,Non-Switch
1.607374396879634e-05,Non-Switch
1.583212091647512e-05,Non-Switch
2.5930011466906245e-05,Non-Switch
8.6113048377725e-05,Non-Switch
0.00016810502913682058,Non-Switch
9.938153110555049e-05,Non-Switch
4.4320887472942454e-05,Non-Switch
1.251305207086991e-05,Non-Switch
8.936817502040065e-06,Non-Switch
8.879338045222273e-06,Non-Switch
1.18160957641015e-05,Non-Switch
1.1880605462330535e-05,Non-Switch
1.1603060668190477e-05,Non-Switch
1.1345845200297372e-05,Non-Switch
1.1871959026792693e-05,Non-Switch
1.1628813178497916e-05,Non-Switch
1.1800411980771203e-05,Non-Switch
1.2206675672963885e-05,Non-Switch
1.1640390488686193e-05,Non-Switch
1.2154780816579775e-05,Non-Switch
8.434370462967072e-06,Non-Switch
1.1358212333997265e-05,Non-Switch
1.1299522761979156e-05,Non-Switch
1.1756819408034915e-05,Non-Switch
1.151922973464898e-05,Non-Switch
1.2335737707709213e-05,Non-Switch
1.1472815928572353e-05,Non-Switch
1.1446119284761309e-05,Non-Switch
1.1449921198708616e-05,Non-Switch
1.1484565822304299e-05,Non-Switch
1.2016686571316636e-05,Non-Switch
8.928219795973375e-06,Non-Switch
1.1509390442265187e-05,Non-Switch
1.1494114768255802e-05,Non-Switch
1.1767247514861816e-05,Non-Switch
1.1494077205955122e-05,Non-Switch
1.153665153578376e-05,Non-Switch
1.1569491138552124e-05,Non-Switch
1.2236158018209216e-05,Non-Switch
1.1875979208162875e-05,Non-Switch
1.186925657153829e-05,Non-Switch
1.2119507785845673e-05,Non-Switch
8.65966152847192e-06,Non-Switch
1.1319606410475709e-05,Non-Switch
1.1295302586737778e-05,Non-Switch
1.1800997749622364e-05,Non-Switch
1.1543522391216438e-05,Non-Switch
1.1518951570584477e-05,Non-Switch
1.1486584034567917e-05,Non-Switch
1.1949976940504471e-05,Non-Switch
1.1729518721821028e-05,Non-Switch
1.118460242584157e-05,Non-Switch
1.1977174076592156e-05,Non-Switch
8.626776241824352e-06,Non-Switch
1.1698916613936474e-05,Non-Switch
1.1175885941688943e-05,Non-Switch
1.2030134890157754e-05,Non-Switch
1.1184092796789087e-05,Non-Switch
1.1149776081926376e-05,Non-Switch
1.1685522100553087e-05,Non-Switch
1.1708727480795429e-05,Non-Switch
1.1688743321635815e-05,Non-Switch
1.1430063939213466e-05,Non-Switch
1.1678446175262637e-05,Non-Switch
8.390320543840058e-06,Non-Switch
1.1429242644585062e-05,Non-Switch
1.1157981921829204e-05,Non-Switch
1.1686571814577525e-05,Non-Switch
1.1964330815351198e-05,Non-Switch
1.1726072126934216e-05,Non-Switch
1.1971739725361199e-05,Non-Switch
1.1978896866436906e-05,Non-Switch
1.1426458973545404e-05,Non-Switch
1.1684332289299084e-05,Non-Switch
1.1714131376106916e-05,Non-Switch
9.176610153601073e-06,Non-Switch
1.1426592979591076e-05,Non-Switch
1.1448083691567194e-05,Non-Switch
1.17056676760859e-05,Non-Switch
1.170744427138838e-05,Non-Switch
1.1435481032090057e-05,Non-Switch
1.200885838481525e-05,Non-Switch
1.1521026633897775e-05,Non-Switch
1.1219970885123349e-05,Non-Switch
1.1769437295471788e-05,Non-Switch
1.1513945632620746e-05,Non-Switch
8.397417788274138e-06,Non-Switch
1.1814552664181632e-05,Non-Switch
1.1549743520367068e-05,Non-Switch
1.1818329198196046e-05,Non-Switch
1.1772551920836364e-05,Non-Switch
1.14524673135764e-05,Non-Switch
1.2054674239672928e-05,Non-Switch
1.1519273388133556e-05,Non-Switch
1.1457916892767095e-05,Non-Switch
1.2252742281558541e-05,Non-Switch
1.1166286235871656e-05,Non-Switch
9.144715699533632e-06,Non-Switch
1.1173133741766073e-05,Non-Switch
1.1429081228211864e-05,Non-Switch
1.168140344504328e-05,Non-Switch
1.1395680221327919e-05,Non-Switch
1.1391779833240987e-05,Non-Switch
1.2249473346201977e-05,Non-Switch
1.1414567967386573e-05,Non-Switch
1.1451048067729046e-05,Non-Switch
1.2233385514340031e-05,Non-Switch
1.1430336012094073e-05,Non-Switch
9.08816007227313e-06,Non-Switch
1.1163214248794337e-05,Non-Switch
1.195042870330996e-05,Non-Switch
1.1707822939987138e-05,Non-Switch
1.202106105655e-05,Non-Switch
1.1225954458102103e-05,Non-Switch
1.1465705486573169e-05,Non-Switch
1.1148079687211837e-05,Non-Switch
1.1411229998612542e-05,Non-Switch
1.1415879602318462e-05,Non-Switch
1.1396505576745585e-05,Non-Switch
9.436724009830512e-06,Non-Switch
9.028100999076136e-06,Non-Switch
1.1700452607475133e-05,Non-Switch
1.1412001548572477e-05,Non-Switch
1.1665012069183939e-05,Non-Switch
1.1456655002503675e-05,Non-Switch
1.1441056495747897e-05,Non-Switch
1.1454828662532726e-05,Non-Switch
1.1692617314592536e-05,Non-Switch
1.1950233785425344e-05,Non-Switch
1.1684583043036064e-05,Non-Switch
1.1413065475359334e-05,Non-Switch
8.63214663562442e-06,Non-Switch
1.1666168378926526e-05,Non-Switch
1.1451041976545154e-05,Non-Switch
1.1422687515517566e-05,Non-Switch
1.194183099724327e-05,Non-Switch
1.1406052492302457e-05,Non-Switch
1.1688889510049276e-05,Non-Switch
1.1656931098550943e-05,Non-Switch
1.1671978353164293e-05,Non-Switch
1.1673997580625228e-05,Non-Switch
1.1654866187210803e-05,Non-Switch
8.636774920186711e-06,Non-Switch
1.1139356096678e-05,Non-Switch
1.1406429130506582e-05,Non-Switch
1.138889667286439e-05,Non-Switch
1.1409050369975728e-05,Non-Switch
1.1662571534836989e-05,Non-Switch
1.115582361233602e-05,Non-Switch
1.1156306846258295e-05,Non-Switch
1.1386290661354981e-05,Non-Switch
1.1426812262211268e-05,Non-Switch
1.1423958542556827e-05,Non-Switch
8.61806787925025e-06,Non-Switch
1.1397126877502795e-05,Non-Switch
1.1169840441673931e-05,Non-Switch
1.140422513713419e-05,Non-Switch
1.1505389549644001e-05,Non-Switch
1.143207809068782e-05,Non-Switch
1.1905684896817663e-05,Non-Switch
1.1968280948106598e-05,Non-Switch
1.1386698770675893e-05,Non-Switch
1.1396016251639415e-05,Non-Switch
1.166859368531374e-05,Non-Switch
8.821830162879643e-06,Non-Switch
1.1145133584601667e-05,Non-Switch
1.1139303306417584e-05,Non-Switch
1.1393148319222554e-05,Non-Switch
1.1422477369673217e-05,Non-Switch
1.118157815303809e-05,Non-Switch
1.1434548065756926e-05,Non-Switch
1.1415266423139777e-05,Non-Switch
1.1164666996153108e-05,Non-Switch
1.1149611619961233e-05,Non-Switch
1.1704496138383578e-05,Non-Switch
8.343805725630517e-06,Non-Switch
1.1407579349065274e-05,Non-Switch
1.1417275498627554e-05,Non-Switch
1.1147734520124498e-05,Non-Switch
1.1422513916776581e-05,Non-Switch
1.146669225836403e-05,Non-Switch
1.1237801810776358e-05,Non-Switch
1.1730895329381121e-05,Non-Switch
1.2277092804372995e-05,Non-Switch
1.1517934342874143e-05,Non-Switch
1.152850762291719e-05,Non-Switch
8.923580344240613e-06,Non-Switch
1.1271743917829574e-05,Non-Switch
1.1538560106737282e-05,Non-Switch
1.1284550631967167e-05,Non-Switch
1.1535105390271944e-05,Non-Switch
1.1785423607602163e-05,Non-Switch
1.1809394446620543e-05,Non-Switch
1.1749908959906924e-05,Non-Switch
1.12471335045023e-05,Non-Switch
1.1800964248110945e-05,Non-Switch
1.1818636802982705e-05,Non-Switch
8.319528804621452e-06,Non-Switch
1.2140770078425758e-05,Non-Switch
1.1367658745019882e-05,Non-Switch
1.1403962201029423e-05,Non-Switch
1.1847094814136492e-05,Non-Switch
1.1918065228082662e-05,Non-Switch
1.1699663799160832e-05,Non-Switch
1.1968066741472984e-05,Non-Switch
1.1830158277318618e-05,Non-Switch
1.1979382130753811e-05,Non-Switch
1.219545165144147e-05,Non-Switch
8.768034857120538e-06,Non-Switch
1.1728822296462455e-05,Non-Switch
1.1926982721303798e-05,Non-Switch
1.1743913204560381e-05,Non-Switch
1.1722300668906378e-05,Non-Switch
1.2233506322820601e-05,Non-Switch
1.2211298881539596e-05,Non-Switch
1.1666165333334578e-05,Non-Switch
1.1586286562943114e-05,Non-Switch
1.1879081651159664e-05,Non-Switch
1.1315517195688057e-05,Non-Switch
8.518937922161109e-06,Non-Switch
1.1558709743059356e-05,Non-Switch
1.1755365645478827e-05,Non-Switch
1.1495899485136808e-05,Non-Switch
1.1217353706443466e-05,Non-Switch
1.1219657189152797e-05,Non-Switch
1.1964374468835773e-05,Non-Switch
1.125036284716355e-05,Non-Switch
1.121188077771451e-05,Non-Switch
1.1737583449296973e-05,Non-Switch
1.1751027707348827e-05,Non-Switch
9.121123529114007e-06,Non-Switch
8.542933125915067e-06,Non-Switch
1.1701491154329098e-05,Non-Switch
1.1471633223699559e-05,Non-Switch
1.1754997128853227e-05,Non-Switch
1.1419763747248342e-05,Non-Switch
1.141799933431365e-05,Non-Switch
1.2498607843462087e-05,Non-Switch
1.1241619967880716e-05,Non-Switch
1.1505379397670843e-05,Non-Switch
1.1700394741228138e-05,Non-Switch
1.1808923395066058e-05,Non-Switch
8.75063132953744e-06,Non-Switch
1.15427894187545e-05,Non-Switch
1.154010320665715e-05,Non-Switch
1.206886365255451e-05,Non-Switch
1.1575303143184524e-05,Non-Switch
1.2120682369139941e-05,Non-Switch
1.1593899527613572e-05,Non-Switch
1.1523565642384348e-05,Non-Switch
1.1287384047675294e-05,Non-Switch
1.130408404351861e-05,Non-Switch
1.252637450524388e-05,Non-Switch
8.532522277442532e-06,Non-Switch
1.1712199455615133e-05,Non-Switch
