Mean Entropy,Frame Type
0.022446931579289096,Switch
0.0757314427761075,Switch
0.08198976064276693,Switch
0.07580288661723589,Switch
0.05239409440297475,Switch
0.05622987713634034,Switch
0.06275678838627935,Switch
0.048679822098841995,Switch
0.05562061413236682,Switch
0.06142987981842876,Switch
0.08435519377927492,Switch
0.06020372553028219,Switch
0.1296070553460617,Switch
0.0753342188589825,Switch
0.08795946865441674,Switch
0.06632009866271839,Switch
0.08852637240002109,Switch
0.0764932036273264,Switch
0.09561339478188569,Switch
0.07076317380805926,Switch
0.08724051877319987,Switch
0.09056514462284845,Switch
0.07684887007423048,Switch
0.05262059955486486,Switch
0.13425119298557323,Switch
0.06441792968405598,Switch
0.0863690597519468,Switch
0.05803912903212842,Switch
0.06869775624529,Switch
0.19575147206197943,Switch
0.12729610992526455,Switch
0.059304768563380246,Switch
0.056683141527914024,Switch
0.09109531856630784,Switch
0.0470489652428493,Switch
0.09330582590554397,Switch
0.08431717095258096,Switch
0.05978910506889762,Switch
0.05619907604937635,Switch
0.049674524992718905,Switch
0.0781567164111754,Switch
0.061182336197239326,Switch
0.06307381654938976,Switch
0.05123235984006598,Switch
0.11611245263486251,Switch
0.09250256404805828,Switch
0.13046100489514698,Switch
0.10656492875696423,Switch
0.041951148201701455,Switch
0.07394198714262845,Switch
0.08405612679996514,Switch
0.0899831085375441,Switch
0.09748532166672973,Switch
0.07419189095709945,Switch
0.0917187088515983,Switch
0.10293664540853717,Switch
0.08201407966779972,Switch
0.053812931934502845,Switch
0.05494966990492956,Switch
0.09233425064726825,Switch
0.08144919168535691,Switch
0.05759659279183459,Switch
0.04472653787698499,Switch
0.09304457283629797,Switch
0.0879570632899719,Switch
0.10402266180899183,Switch
0.09731996133073936,Switch
0.09308811219130793,Switch
0.10205202463958235,Switch
0.0933690768269318,Switch
0.09180409364299509,Switch
0.09182964358222737,Switch
0.09899331578178878,Switch
0.08076474128009786,Switch
0.07591384393344659,Switch
0.09095789094841296,Switch
0.09170111468349935,Switch
0.09110937244448444,Switch
0.09228098255296609,Switch
0.08373320944644165,Switch
0.08102024631881602,Switch
0.08339646971695337,Switch
0.07240858424822237,Switch
0.0799892709808224,Switch
0.06566729065733949,Switch
0.08512008837994661,Switch
0.08429488462989593,Switch
0.09257351665278596,Switch
0.056336526252852875,Switch
0.08902366173661003,Switch
0.09488639878720892,Switch
0.07074631367136366,Switch
0.08261906835044755,Switch
0.09821627013819381,Switch
0.05234122720274673,Switch
0.0403461433670955,Switch
0.04109012089596919,Switch
0.03712132884911739,Switch
0.09670669503241983,Switch
0.06725650252398242,Switch
0.1231447783843861,Switch
0.0793952588908525,Switch
0.09616703514467088,Switch
0.10770858356176874,Switch
0.06926207958819176,Switch
0.06882304411305241,Switch
0.04957495080965566,Switch
0.10768498162895307,Switch
0.06230498076472157,Switch
0.10279026825391673,Switch
0.1718933622865365,Switch
0.5760058253483161,Non-Switch
0.056907890650831475,Non-Switch
0.008459296207841001,Non-Switch
0.006043125973773585,Non-Switch
0.008372060810348438,Non-Switch
0.047241848933267896,Non-Switch
0.08758670492220981,Non-Switch
0.027863832071476746,Non-Switch
0.013219713597036976,Non-Switch
0.010947274475540784,Non-Switch
0.011282480502875693,Non-Switch
0.009332143536565614,Non-Switch
0.02239514284058447,Non-Switch
0.04832938421408797,Non-Switch
0.05399346413496108,Non-Switch
0.04068921270583888,Non-Switch
0.050473981179697945,Non-Switch
0.05498617949765351,Non-Switch
0.08553332547445562,Non-Switch
0.06857290879636958,Non-Switch
0.006923964363602835,Non-Switch
0.01845259806279814,Non-Switch
0.01722862610647771,Non-Switch
0.044690731260489634,Non-Switch
0.018481174469970413,Non-Switch
0.059337404728852634,Non-Switch
0.03893338700342446,Non-Switch
0.03293420480773211,Non-Switch
0.06298957232986588,Non-Switch
0.04458610637673175,Non-Switch
0.06977793427289025,Non-Switch
0.06586892343744657,Non-Switch
0.06269248723534518,Non-Switch
0.082634770976084,Non-Switch
0.06954672567362324,Non-Switch
0.018838132529824646,Non-Switch
0.0269727151246022,Non-Switch
0.029994592545133415,Non-Switch
0.062259228022710715,Non-Switch
0.027007988156731267,Non-Switch
0.01842496601525826,Non-Switch
0.02663221489577057,Non-Switch
0.02597197905722923,Non-Switch
0.04901997225115818,Non-Switch
0.03905604365092561,Non-Switch
0.03337497654946017,Non-Switch
0.03675549889047449,Non-Switch
0.04889615244620247,Non-Switch
0.049121742882036086,Non-Switch
0.07595216037270189,Non-Switch
0.04695186135777813,Non-Switch
0.03972298458401686,Non-Switch
0.055870613935559796,Non-Switch
0.04755917635533505,Non-Switch
0.045625616241388264,Non-Switch
0.05118431466151848,Non-Switch
0.07330025171864944,Non-Switch
0.05180205290500309,Non-Switch
0.002623963408017154,Non-Switch
0.038932604977660115,Non-Switch
0.022189434774589897,Non-Switch
0.040665209878949074,Non-Switch
0.07421486614002455,Non-Switch
0.019314158952896694,Non-Switch
0.03937127626029549,Non-Switch
0.06835699628226947,Non-Switch
0.06439658066300907,Non-Switch
0.0034894250750950456,Non-Switch
0.03366688107619179,Non-Switch
0.03882241557122523,Non-Switch
0.07088877787396466,Non-Switch
0.06530797663900025,Non-Switch
0.12290403866966625,Non-Switch
0.03603379921469272,Non-Switch
0.03880669882960025,Non-Switch
0.0626102418397966,Non-Switch
0.0050400671204886395,Non-Switch
0.07477605573347354,Non-Switch
0.04952949168020614,Non-Switch
0.06376313979388802,Non-Switch
0.05398466705091161,Non-Switch
0.0780944592553798,Non-Switch
0.07387637038156364,Non-Switch
0.060484306211018156,Non-Switch
