Frame ID,Mean Entropy,Frame Type
1007,0.7479317733180951,Switch
1173,0.7668895693062794,Switch
1174,0.7792717598494348,Switch
1242,0.6555589378883896,Switch
1243,0.6594047644300162,Switch
1254,0.5050984554920942,Switch
1261,0.49307499269794175,Switch
1263,0.5019494274457525,Switch
1265,0.5219902405765825,Switch
1268,0.566152375568674,Switch
1274,0.5988471819100376,Switch
1275,0.59487705094853,Switch
1281,0.4524091201312599,Switch
1449,0.43890332324713044,Switch
1457,0.5279318986574117,Switch
230,0.6833752746398352,Switch
231,0.6837363321259871,Switch
232,0.6852965312086758,Switch
240,0.6784654830282477,Switch
241,0.6932064547768181,Switch
242,0.6942468636156061,Switch
243,0.6938621463544081,Switch
25,0.5797272362162859,Switch
299,0.5208274946515059,Switch
307,0.47132327237685373,Switch
312,0.411873583415078,Switch
317,0.45093724397248486,Switch
38,0.6227026548766348,Switch
382,0.7631899984856707,Switch
383,0.7719321559353574,Switch
384,0.7890760703512997,Switch
412,0.4560072697279839,Switch
414,0.4429881290483035,Switch
416,0.4677575837844052,Switch
417,0.4727911620965072,Switch
419,0.5364961159608547,Switch
549,0.5631900371258689,Switch
624,0.4126787405737579,Switch
630,0.3864486700751012,Switch
636,0.38608036451781924,Switch
64,0.7879356381309164,Switch
645,0.43470006325491706,Switch
647,0.44937031453803233,Switch
657,0.45301676735164476,Switch
663,0.4183788049122402,Switch
776,0.33846954551009356,Switch
782,0.447045702810802,Switch
829,0.48834987158436177,Switch
830,0.4808847724958606,Switch
837,0.4957658908769249,Switch
967,0.50137382705415,Switch
968,0.5009964614079555,Switch
977,0.5564714893637672,Switch
1,0.9931348480000795,Non-Switch
10,0.6110035950374906,Non-Switch
100,0.6822995055683196,Non-Switch
1000,0.7797874083384041,Non-Switch
1001,0.7893542927388218,Non-Switch
1002,0.7770810303503646,Non-Switch
1003,0.7760569296716192,Non-Switch
1004,0.7661370124352294,Non-Switch
1005,0.7580620917050043,Non-Switch
1006,0.7534319203232285,Non-Switch
1008,0.7416556167546121,Non-Switch
1009,0.7474898480669061,Non-Switch
101,0.6682403702253443,Non-Switch
1010,0.7525590972433555,Non-Switch
1011,0.7672904911836468,Non-Switch
1012,0.773870859646847,Non-Switch
1013,0.7747562633073243,Non-Switch
1014,0.7844581689185084,Non-Switch
1015,0.7765324031377533,Non-Switch
1016,0.7806993710023795,Non-Switch
1017,0.7853283516296126,Non-Switch
1018,0.7846862760713597,Non-Switch
1019,0.7865033675036737,Non-Switch
102,0.6592765771148869,Non-Switch
1020,0.7844589972694946,Non-Switch
1021,0.7741973852512576,Non-Switch
1022,0.7761106171699186,Non-Switch
1023,0.7627758229925227,Non-Switch
1024,0.7583811621505382,Non-Switch
1025,0.743746633503707,Non-Switch
1026,0.7405935154743705,Non-Switch
1027,0.7240084273425583,Non-Switch
1028,0.7092882679125188,Non-Switch
1029,0.6957780704137746,Non-Switch
103,0.6498285610810025,Non-Switch
1030,0.679673891801444,Non-Switch
1031,0.6746195011708113,Non-Switch
1032,0.6600136541768805,Non-Switch
1033,0.6625171379452142,Non-Switch
1034,0.6622429537687501,Non-Switch
1035,0.6673463724233842,Non-Switch
1036,0.665122974832292,Non-Switch
1037,0.6790204264171296,Non-Switch
1038,0.6850184641369635,Non-Switch
1039,0.6858092286972566,Non-Switch
104,0.644067328199376,Non-Switch
1040,0.6907445956455458,Non-Switch
1041,0.6926462306503987,Non-Switch
1042,0.6913445806193075,Non-Switch
1043,0.7029209409686066,Non-Switch
1044,0.6976770650498586,Non-Switch
1045,0.7105231839172764,Non-Switch
1046,0.7206149839833227,Non-Switch
1047,0.7167608221598966,Non-Switch
1048,0.7060681569971656,Non-Switch
1049,0.7149023649502044,Non-Switch
105,0.6372857222184424,Non-Switch
1050,0.7114983083439569,Non-Switch
1051,0.7083138165210145,Non-Switch
1052,0.7135398828935572,Non-Switch
1053,0.7019875964947974,Non-Switch
1054,0.713094644238423,Non-Switch
1055,0.7057518822362103,Non-Switch
1056,0.7038499883716743,Non-Switch
1057,0.7039851648982506,Non-Switch
1058,0.6998674321453723,Non-Switch
1059,0.7047872157407318,Non-Switch
106,0.6383386598658981,Non-Switch
1060,0.7040288604127777,Non-Switch
1061,0.7025940529606394,Non-Switch
1062,0.7016185661304024,Non-Switch
1063,0.6911983248982896,Non-Switch
1064,0.693580869422624,Non-Switch
1065,0.6920475917469897,Non-Switch
1066,0.6867579494362489,Non-Switch
1067,0.684266839160773,Non-Switch
1068,0.684332485976437,Non-Switch
1069,0.6804994471031613,Non-Switch
107,0.632840946141787,Non-Switch
1070,0.6746323406110988,Non-Switch
