Frame ID,Mean Entropy,Frame Type
1184,0.24943514575693987,Non-Switch
1185,0.2491595896241548,Non-Switch
1186,0.24612883456707532,Non-Switch
1187,0.2450665003131188,Non-Switch
1188,0.2468121205868964,Non-Switch
1189,0.2455003232562231,Non-Switch
119,0.5687619918071268,Non-Switch
1190,0.24032558875886254,Non-Switch
1191,0.24664694222303526,Non-Switch
1192,0.2383170705908092,Non-Switch
1193,0.23664043642260907,Non-Switch
1194,0.2241652375952737,Non-Switch
1195,0.21742416904073203,Non-Switch
1196,0.22204566862312003,Non-Switch
1197,0.23169458565714948,Non-Switch
1198,0.2309078593079147,Non-Switch
1199,0.2462468486966542,Non-Switch
12,0.2606599746564295,Non-Switch
120,0.5638735302334366,Non-Switch
1200,0.2566102184563641,Non-Switch
1201,0.28861795942653173,Non-Switch
1202,0.2822814885568591,Non-Switch
1203,0.29054731830345715,Non-Switch
1204,0.30748859735937667,Non-Switch
1205,0.3113844355918009,Non-Switch
1206,0.3147517082370632,Non-Switch
1207,0.31201928896489195,Non-Switch
1208,0.31314592396415974,Non-Switch
1209,0.3073057388791518,Non-Switch
121,0.5503763792627266,Non-Switch
1210,0.3031587549820699,Non-Switch
1211,0.3118590807069486,Non-Switch
1212,0.29121957690077316,Non-Switch
1213,0.29097130457859915,Non-Switch
1214,0.30091482981809853,Non-Switch
1215,0.2791215884038224,Non-Switch
1216,0.26918259320877935,Non-Switch
1217,0.276383525990557,Non-Switch
1218,0.27646193458860363,Non-Switch
1219,0.3079207894864767,Non-Switch
122,0.5455388095027569,Non-Switch
1220,0.32001471388640096,Non-Switch
1221,0.3383778056383613,Non-Switch
1222,0.32569052307256574,Non-Switch
1223,0.32855190623891595,Non-Switch
1224,0.3161918223127074,Non-Switch
1225,0.3073688229839519,Non-Switch
1226,0.2734473064897886,Non-Switch
1227,0.2833029488668356,Non-Switch
1228,0.2803592742071905,Non-Switch
1229,0.30437837237954946,Non-Switch
123,0.5259835653657065,Non-Switch
1230,0.3021749328700333,Non-Switch
1231,0.3119257111894088,Non-Switch
1232,0.3248288050731028,Non-Switch
1233,0.3409205066487023,Non-Switch
1234,0.3672109432254854,Non-Switch
1235,0.39682562996818,Non-Switch
1236,0.37542212769295624,Non-Switch
1237,0.4009888184814313,Non-Switch
1238,0.3705652987725552,Non-Switch
1239,0.37407385703291757,Non-Switch
124,0.5183087381618624,Non-Switch
1240,0.38302374937838635,Non-Switch
1241,0.39683554429404727,Non-Switch
1242,0.3947280122971632,Non-Switch
1243,0.4249483530406819,Non-Switch
1244,0.43373581093493163,Non-Switch
1245,0.41988609307567937,Non-Switch
1246,0.4238696329687777,Non-Switch
1247,0.4281250014152228,Non-Switch
1248,0.4172656047305314,Non-Switch
1249,0.41429969402409794,Non-Switch
125,0.5340387609880703,Non-Switch
1250,0.4043639345750951,Non-Switch
1251,0.3867338040161653,Non-Switch
1252,0.40896060951386254,Non-Switch
1253,0.4098909771013148,Non-Switch
1255,0.3648815684800839,Non-Switch
1256,0.3440860499428332,Non-Switch
1258,0.30584105901957026,Non-Switch
126,0.5663794990547291,Non-Switch
1262,0.2552179675361468,Non-Switch
127,0.5891746827588671,Non-Switch
128,0.5914564790944932,Non-Switch
1280,0.1854148101975443,Non-Switch
1282,0.19463576746029432,Non-Switch
1285,0.2442712315943378,Non-Switch
1286,0.2576440522591984,Non-Switch
1287,0.27079994850952266,Non-Switch
1288,0.26086543158699926,Non-Switch
1289,0.24405213275846246,Non-Switch
129,0.5973069150229565,Non-Switch
1290,0.24666358690066614,Non-Switch
1291,0.24398961814496542,Non-Switch
1292,0.23754525455932773,Non-Switch
1293,0.2391621180266729,Non-Switch
1294,0.2439984970320998,Non-Switch
1295,0.24247402058569495,Non-Switch
1296,0.24051359854678345,Non-Switch
1297,0.2506482398904023,Non-Switch
1298,0.26133422647330623,Non-Switch
1299,0.2829901687116038,Non-Switch
130,0.5909129773036096,Non-Switch
1300,0.29307158850435316,Non-Switch
1301,0.30368641456034057,Non-Switch
1302,0.32594736365025423,Non-Switch
1303,0.3657587921745716,Non-Switch
1304,0.3805819777585318,Non-Switch
1305,0.3976070755798772,Non-Switch
1306,0.41060203876514506,Non-Switch
1307,0.43355616231477867,Non-Switch
1308,0.43312539391593635,Non-Switch
1309,0.437872854620178,Non-Switch
131,0.6019818173579924,Non-Switch
1310,0.4171180547110974,Non-Switch
1311,0.4034388994971172,Non-Switch
1312,0.39743459737294934,Non-Switch
1313,0.41877297055187557,Non-Switch
1314,0.4008232518280454,Non-Switch
1315,0.4081905019562903,Non-Switch
1316,0.43089037352506765,Non-Switch
1317,0.42517790980775927,Non-Switch
1318,0.43848676624489674,Non-Switch
1319,0.430751624734863,Non-Switch
132,0.5956834506336893,Non-Switch
1320,0.4200773386096405,Non-Switch
1321,0.42968685719988425,Non-Switch
1322,0.42191519058854854,Non-Switch
1323,0.4434659322515864,Non-Switch
1324,0.43672683103063725,Non-Switch
1325,0.4567028774687261,Non-Switch
1326,0.4742078493708202,Non-Switch
1327,0.49254313959280294,Non-Switch
1328,0.5006240140957421,Non-Switch
1329,0.5095294084616657,Non-Switch
133,0.5957574327311529,Non-Switch
1330,0.5080028611377951,Non-Switch
1331,0.5071041003176638,Non-Switch
1332,0.4933951503541452,Non-Switch
1333,0.51837371194235,Non-Switch
1334,0.5213694432842901,Non-Switch
1335,0.5203009222839048,Non-Switch
1336,0.5122203584125855,Non-Switch
1339,0.5021724609488128,Non-Switch
134,0.5793643667123515,Non-Switch
1340,0.5031481548667964,Non-Switch
1341,0.48964313456171665,Non-Switch
1342,0.47832930970313686,Non-Switch
1343,0.49748192348891074,Non-Switch
1344,0.4888900081993635,Non-Switch
1345,0.48424653142987034,Non-Switch
1346,0.4810253333038477,Non-Switch
1347,0.4781394102395285,Non-Switch
1348,0.47103583458460896,Non-Switch
1349,0.45863262463517634,Non-Switch
135,0.5744081874455316,Non-Switch
1350,0.4615384798951034,Non-Switch
1351,0.47608805079390265,Non-Switch
1352,0.49050322174517536,Non-Switch
1353,0.5001827618797294,Non-Switch
1354,0.505685342165885,Non-Switch
1355,0.5185782110920919,Non-Switch
1356,0.4970762385933722,Non-Switch
1357,0.5074536644338807,Non-Switch
1358,0.48352079242200163,Non-Switch
1359,0.4625861368050215,Non-Switch
136,0.5565378092146075,Non-Switch
1360,0.46926073019291287,Non-Switch
1361,0.4741376466247316,Non-Switch
1362,0.47347548355506114,Non-Switch
1363,0.4758364391818152,Non-Switch
1364,0.46841664053787707,Non-Switch
1365,0.46403093624093195,Non-Switch
1366,0.4600284995909587,Non-Switch
1367,0.45634999994856396,Non-Switch
1368,0.4487119308197368,Non-Switch
1369,0.4546296184939001,Non-Switch
137,0.5387070882871524,Non-Switch
1370,0.44113842129590414,Non-Switch
1371,0.4599577791255037,Non-Switch
1372,0.46261119442235693,Non-Switch
1373,0.46103504958318187,Non-Switch
1374,0.4684963175483714,Non-Switch
1375,0.47959171660625227,Non-Switch
1376,0.4779789172359336,Non-Switch
1377,0.4730339207074286,Non-Switch
1378,0.4885455695048742,Non-Switch
1379,0.5004612948988715,Non-Switch
138,0.5086743431560615,Non-Switch
1380,0.5159517689742299,Non-Switch
1381,0.5187479195004093,Non-Switch
1382,0.5204659194459876,Non-Switch
1383,0.5424932735577657,Non-Switch
1384,0.554227745401574,Non-Switch
1385,0.5777936061545874,Non-Switch
1386,0.5770671423396057,Non-Switch
1387,0.5882618399719687,Non-Switch
1388,0.5961284304291403,Non-Switch
1389,0.5712196056395943,Non-Switch
139,0.522774844276415,Non-Switch
1390,0.5438189975393961,Non-Switch
1391,0.525898970021231,Non-Switch
1392,0.520702154792892,Non-Switch
1393,0.491429525235601,Non-Switch
1395,0.4593208289889786,Non-Switch
1396,0.4662021994918241,Non-Switch
1397,0.47885277575453944,Non-Switch
1398,0.47548998138179677,Non-Switch
1399,0.47414530887135486,Non-Switch
14,0.2515259554182881,Non-Switch
140,0.5422358634887742,Non-Switch
1400,0.46974712753767867,Non-Switch
1401,0.4403110022044675,Non-Switch
1402,0.4395115399588184,Non-Switch
1403,0.4397120008975021,Non-Switch
1404,0.4494072797007958,Non-Switch
1405,0.44718812740850833,Non-Switch
1406,0.42994765833072596,Non-Switch
1407,0.4083179644643066,Non-Switch
1408,0.40209904177678313,Non-Switch
1409,0.3964677046841951,Non-Switch
141,0.5431285152203816,Non-Switch
1410,0.409293477180512,Non-Switch
1411,0.3918049169823339,Non-Switch
1412,0.41324499613079635,Non-Switch
1413,0.4202151296190172,Non-Switch
1414,0.42406861840726706,Non-Switch
1415,0.4331830419673889,Non-Switch
1416,0.458299523994812,Non-Switch
1417,0.4474876798339277,Non-Switch
1419,0.42709598240249635,Non-Switch
142,0.534832631864562,Non-Switch
1420,0.41756979074428036,Non-Switch
1421,0.41265559851807826,Non-Switch
1422,0.3987088859355244,Non-Switch
1423,0.38774793859710677,Non-Switch
1424,0.38176869409027436,Non-Switch
1425,0.37460770335761717,Non-Switch
1426,0.3726877928591292,Non-Switch
1427,0.3870427789340538,Non-Switch
1429,0.3827834240484872,Non-Switch
143,0.52564016210995,Non-Switch
1430,0.40563428847048527,Non-Switch
1431,0.4047365889750551,Non-Switch
1432,0.41287643171383115,Non-Switch
1433,0.4306576845558234,Non-Switch
1434,0.4381783090463747,Non-Switch
1435,0.46334169644839684,Non-Switch
1436,0.4896690205300384,Non-Switch
1437,0.5162307161688652,Non-Switch
1438,0.5433499437934058,Non-Switch
1439,0.5687525693146577,Non-Switch
144,0.5339523018538758,Non-Switch
1440,0.5818375638977487,Non-Switch
1441,0.5956983609514427,Non-Switch
1442,0.5975748865670234,Non-Switch
1443,0.6106861295219926,Non-Switch
1444,0.6120540994039241,Non-Switch
1445,0.6018471067788459,Non-Switch
1446,0.5982630909208255,Non-Switch
1447,0.5944171090633891,Non-Switch
1449,0.5823612888088344,Non-Switch
145,0.5310021298161819,Non-Switch
1450,0.5624136133920262,Non-Switch
1451,0.5361392002296342,Non-Switch
1452,0.5146912258608337,Non-Switch
1453,0.49137842633413387,Non-Switch
1454,0.47579062101788566,Non-Switch
1455,0.4459680181776307,Non-Switch
1456,0.4113147053590113,Non-Switch
1457,0.4014155745551838,Non-Switch
1458,0.390430320292512,Non-Switch
1459,0.39223475348631665,Non-Switch
146,0.5418633644046241,Non-Switch
1460,0.4011624615569337,Non-Switch
1461,0.3975033246188436,Non-Switch
1462,0.4069649566720651,Non-Switch
1463,0.4210757345218423,Non-Switch
1464,0.43746504707523703,Non-Switch
1465,0.4388199704291344,Non-Switch
1466,0.4467620961418689,Non-Switch
1467,0.44189294550054664,Non-Switch
1468,0.4471427751920086,Non-Switch
1469,0.4468506261535293,Non-Switch
147,0.5492536530446754,Non-Switch
1470,0.4475581414396995,Non-Switch
1471,0.44181797973628684,Non-Switch
1472,0.4528295082568052,Non-Switch
1473,0.4669760864007714,Non-Switch
1474,0.45235879780884236,Non-Switch
1475,0.458887704967019,Non-Switch
1476,0.46327661912403595,Non-Switch
1477,0.4679706253036932,Non-Switch
1478,0.4507429438942617,Non-Switch
1479,0.4509767977320805,Non-Switch
148,0.5457365783007351,Non-Switch
1480,0.44132138332000226,Non-Switch
1481,0.44113536675164217,Non-Switch
1482,0.45035408487813233,Non-Switch
1483,0.45410936230256943,Non-Switch
1484,0.45590931722385436,Non-Switch
1485,0.4552400613988637,Non-Switch
1486,0.45768908108984835,Non-Switch
1487,0.45677214831995516,Non-Switch
1488,0.4559865091813899,Non-Switch
1489,0.4551072146094365,Non-Switch
149,0.5522045498894823,Non-Switch
1490,0.4612647616660691,Non-Switch
1491,0.4533034285648399,Non-Switch
1492,0.45161499039508507,Non-Switch
1493,0.447995924935957,Non-Switch
1494,0.45259756998064227,Non-Switch
1495,0.45663878381116146,Non-Switch
1496,0.46144829318147035,Non-Switch
1497,0.48064392944659495,Non-Switch
1498,0.4742176860387825,Non-Switch
1499,0.49891631676555587,Non-Switch
15,0.24637376759933577,Non-Switch
150,0.565119370116826,Non-Switch
151,0.5592239961473561,Non-Switch
152,0.5717228806357059,Non-Switch
153,0.5817719170820848,Non-Switch
154,0.5844377576437324,Non-Switch
155,0.5910702604471326,Non-Switch
156,0.5918698780085917,Non-Switch
157,0.6030129072481845,Non-Switch
158,0.6060852610563571,Non-Switch
159,0.6102413568142881,Non-Switch
160,0.6211434394607421,Non-Switch
161,0.6336452749494806,Non-Switch
162,0.6310189363754919,Non-Switch
163,0.6216457825619941,Non-Switch
164,0.6170873153124696,Non-Switch
165,0.6158698464503608,Non-Switch
166,0.6195180077378825,Non-Switch
167,0.6202348937445852,Non-Switch
168,0.6224967578846036,Non-Switch
169,0.609783330490803,Non-Switch
17,0.2628663651663343,Non-Switch
170,0.6026756130809521,Non-Switch
171,0.6010529770426711,Non-Switch
172,0.6011196592970679,Non-Switch
173,0.6031365386328892,Non-Switch
174,0.5903078669081203,Non-Switch
175,0.5831596120718774,Non-Switch
176,0.5741568346931273,Non-Switch
177,0.5792763544200575,Non-Switch
178,0.5805913098388661,Non-Switch
179,0.5936163525193239,Non-Switch
180,0.5888821195448946,Non-Switch
181,0.6057361111156332,Non-Switch
182,0.6028733301069936,Non-Switch
183,0.5913386979386293,Non-Switch
184,0.5935837879711751,Non-Switch
185,0.588643450916968,Non-Switch
186,0.5953393743427565,Non-Switch
187,0.5908533878045329,Non-Switch
188,0.5803872248646174,Non-Switch
189,0.5673494980596819,Non-Switch
19,0.3013370558473947,Non-Switch
190,0.5536791181889628,Non-Switch
191,0.5388429896208417,Non-Switch
192,0.5408638036238478,Non-Switch
193,0.5062513647492085,Non-Switch
194,0.5385778137613536,Non-Switch
195,0.5367401170982555,Non-Switch
196,0.5564854160147242,Non-Switch
197,0.5697055871243915,Non-Switch
198,0.5786551947242087,Non-Switch
199,0.5877786524872748,Non-Switch
20,0.31351350471432865,Non-Switch
200,0.5937425725008607,Non-Switch
201,0.5869324401828366,Non-Switch
202,0.5677646572196262,Non-Switch
203,0.5524190410229963,Non-Switch
204,0.5399012080058351,Non-Switch
205,0.5283706140485288,Non-Switch
206,0.509162811378293,Non-Switch
207,0.5090967503871359,Non-Switch
208,0.4960688084782261,Non-Switch
209,0.49140907532062683,Non-Switch
21,0.3329473695459184,Non-Switch
210,0.48700261047708765,Non-Switch
211,0.4857188735360752,Non-Switch
212,0.49395309651535235,Non-Switch
213,0.5011283245305865,Non-Switch
214,0.4994670666275695,Non-Switch
215,0.4944097249965481,Non-Switch
216,0.4861930527037931,Non-Switch
217,0.49960928413752925,Non-Switch
218,0.5051411155678884,Non-Switch
219,0.5065945091452817,Non-Switch
22,0.34379076870218694,Non-Switch
220,0.5013520310688231,Non-Switch
221,0.5049099020988385,Non-Switch
222,0.4960255271391921,Non-Switch
223,0.49849204574476225,Non-Switch
224,0.5020003192594732,Non-Switch
225,0.5131424166042065,Non-Switch
226,0.5164924750805348,Non-Switch
227,0.5222237320108447,Non-Switch
228,0.52097473403932,Non-Switch
229,0.5096987544664267,Non-Switch
23,0.3451032649540049,Non-Switch
230,0.4963165371950653,Non-Switch
231,0.48115046607471507,Non-Switch
232,0.5113924216017824,Non-Switch
233,0.4954941399814831,Non-Switch
234,0.5059669815012258,Non-Switch
235,0.4989983752851358,Non-Switch
236,0.49673713240835715,Non-Switch
237,0.49374005499606427,Non-Switch
238,0.49293210215280564,Non-Switch
239,0.48104381588522943,Non-Switch
24,0.35058223723705106,Non-Switch
240,0.4958184911645547,Non-Switch
241,0.4862075488460533,Non-Switch
242,0.47676439937421344,Non-Switch
243,0.4671035489087877,Non-Switch
244,0.4759067972437137,Non-Switch
245,0.4829844351583748,Non-Switch
246,0.4754932430138053,Non-Switch
247,0.4822303769011621,Non-Switch
248,0.4837744749115548,Non-Switch
249,0.49400404010100957,Non-Switch
25,0.339772826357189,Non-Switch
250,0.49791566877411003,Non-Switch
251,0.4952703298993732,Non-Switch
252,0.48599010671215054,Non-Switch
253,0.48608308911036224,Non-Switch
254,0.47955480321542543,Non-Switch
255,0.4795044291210713,Non-Switch
256,0.46783182474155194,Non-Switch
257,0.4534619542348423,Non-Switch
258,0.43412562773188895,Non-Switch
259,0.4367102640109113,Non-Switch
26,0.35109040468117547,Non-Switch
260,0.41647748053900724,Non-Switch
261,0.3821852769784764,Non-Switch
262,0.36695969401695444,Non-Switch
263,0.35085005346530795,Non-Switch
264,0.3651620429468501,Non-Switch
265,0.3441223679563886,Non-Switch
266,0.3371215078237698,Non-Switch
267,0.32802864727526,Non-Switch
268,0.333177107514774,Non-Switch
269,0.3382783776340374,Non-Switch
27,0.34094955070515937,Non-Switch
270,0.34016994299721304,Non-Switch
271,0.34810614082320185,Non-Switch
272,0.35577452242093377,Non-Switch
273,0.37460483001513345,Non-Switch
274,0.38433575379680623,Non-Switch
275,0.39354036407056103,Non-Switch
276,0.4060569027893063,Non-Switch
277,0.41046675869469557,Non-Switch
278,0.4110071023974439,Non-Switch
279,0.4189538875844763,Non-Switch
28,0.3470812635654069,Non-Switch
280,0.42079057469480985,Non-Switch
281,0.4100575015355286,Non-Switch
282,0.41372155680759987,Non-Switch
283,0.4333270973810995,Non-Switch
284,0.4435518736664147,Non-Switch
285,0.44806985526148396,Non-Switch
286,0.45139433840111043,Non-Switch
287,0.4726211430565699,Non-Switch
288,0.4798433282183397,Non-Switch
289,0.48878330623794125,Non-Switch
29,0.3516575662471051,Non-Switch
290,0.5015200827751679,Non-Switch
291,0.5130153164997466,Non-Switch
292,0.5083552727105275,Non-Switch
293,0.5149150359429436,Non-Switch
294,0.5141029931166902,Non-Switch
295,0.5216456465662833,Non-Switch
296,0.52263687206526,Non-Switch
297,0.5256791463782426,Non-Switch
298,0.5240935790465985,Non-Switch
299,0.5305951506222273,Non-Switch
30,0.3679927771267074,Non-Switch
300,0.5255576376429403,Non-Switch
301,0.5245786303210115,Non-Switch
302,0.5219090621799255,Non-Switch
303,0.5303604166614856,Non-Switch
304,0.5305765644969722,Non-Switch
305,0.5386137952573209,Non-Switch
306,0.5307367986408839,Non-Switch
307,0.5272852671687343,Non-Switch
308,0.5235855410323157,Non-Switch
309,0.5244534975501441,Non-Switch
31,0.3717934067676442,Non-Switch
310,0.5304411291107128,Non-Switch
311,0.5312785401859216,Non-Switch
312,0.5384532504817893,Non-Switch
313,0.5463752369111695,Non-Switch
314,0.5616412278692416,Non-Switch
315,0.549792081185768,Non-Switch
316,0.5394751249672589,Non-Switch
317,0.5427670435587366,Non-Switch
318,0.5399347044488434,Non-Switch
