Frame Type,Mean Entropy,id
Non-Switch,0.085563265,Flies13
Non-Switch,0.05367993,Flies13
Non-Switch,0.048701823,Flies13
Non-Switch,0.047370974,Flies13
Non-Switch,0.051146172,Flies13
Non-Switch,0.07859694,Flies13
Non-Switch,0.100426905,Flies13
Non-Switch,0.10244535,Flies13
Non-Switch,0.011646848,Flies13
Non-Switch,0.09696757,Flies13
Non-Switch,0.09440022,Flies13
Non-Switch,0.104354076,Flies13
Non-Switch,0.12961765,Flies13
Non-Switch,0.12225476,Flies13
Non-Switch,0.11772529,Flies13
Non-Switch,0.08742307,Flies13
Non-Switch,0.05237235,Flies13
Non-Switch,0.03237264,Flies13
Non-Switch,0.023659766,Flies13
Non-Switch,0.015261337,Flies13
Non-Switch,0.026682599,Flies13
Non-Switch,0.028943269,Flies13
Non-Switch,0.052727412,Flies13
Non-Switch,0.025160529,Flies13
Non-Switch,0.033780057,Flies13
Non-Switch,0.03164143,Flies13
Non-Switch,0.048528705,Flies13
Non-Switch,0.030769855,Flies13
Non-Switch,0.022410626,Flies13
Non-Switch,0.030817783,Flies13
Non-Switch,0.017280448,Flies13
Non-Switch,0.024320731,Flies13
Non-Switch,0.017050127,Flies13
Non-Switch,0.014125109,Flies13
Non-Switch,0.014964717,Flies13
Non-Switch,0.014432423,Flies13
Non-Switch,0.029709581,Flies13
Non-Switch,0.025029533,Flies13
Non-Switch,0.027630772,Flies13
Non-Switch,0.018908678,Flies13
Non-Switch,0.017202104,Flies13
Non-Switch,0.017691161,Flies13
Non-Switch,0.011994865,Flies13
Non-Switch,0.013646061,Flies13
Non-Switch,0.006744778,Flies13
Non-Switch,0.0016599183,Flies13
Non-Switch,0.0009833279,Flies13
Non-Switch,0.00067364046,Flies13
Non-Switch,0.00043834836,Flies13
Non-Switch,0.0003014897,Flies13
Non-Switch,0.00021842409,Flies13
Non-Switch,0.00014841699,Flies13
Non-Switch,0.047734283,Flies13
Non-Switch,0.0119387675,Flies13
Non-Switch,0.00013514774,Flies13
Non-Switch,0.00011283971,Flies13
Non-Switch,0.00013765498,Flies13
Non-Switch,0.00014728753,Flies13
Non-Switch,0.00014736706,Flies13
Non-Switch,0.00012901692,Flies13
Non-Switch,0.00018727646,Flies13
Non-Switch,0.00019851774,Flies13
Non-Switch,0.00018277722,Flies13
Non-Switch,0.00015889903,Flies13
Non-Switch,0.014805667,Flies13
Non-Switch,0.00010805353,Flies13
Non-Switch,0.00012695129,Flies13
Non-Switch,0.00015651874,Flies13
Non-Switch,0.00015532566,Flies13
Non-Switch,0.00028856305,Flies13
Non-Switch,0.00023038435,Flies13
Non-Switch,0.00018451728,Flies13
Non-Switch,0.00025928288,Flies13
Non-Switch,0.00030337292,Flies13
Non-Switch,0.00044232493,Flies13
Non-Switch,0.014402315,Flies13
Non-Switch,0.00062763045,Flies13
Non-Switch,0.00041091128,Flies13
Non-Switch,0.00019813178,Flies13
Non-Switch,0.00019644972,Flies13
Non-Switch,0.00026118924,Flies13
Non-Switch,0.00023891666,Flies13
Non-Switch,0.00017363451,Flies13
Non-Switch,0.00031555264,Flies13
Non-Switch,0.00025268106,Flies13
Non-Switch,0.00021852514,Flies13
Non-Switch,0.017686028,Flies13
Non-Switch,0.0002067244,Flies13
Non-Switch,0.00016686067,Flies13
Non-Switch,0.00012286607,Flies13
Non-Switch,0.00010565974,Flies13
Non-Switch,0.0001229324,Flies13
Non-Switch,0.00011250252,Flies13
Non-Switch,0.000104456965,Flies13
Non-Switch,0.00011091016,Flies13
Non-Switch,0.00010259886,Flies13
Non-Switch,9.092716e-05,Flies13
Non-Switch,0.017798554,Flies13
Non-Switch,0.00010119601,Flies13
Non-Switch,0.00012914183,Flies13
Non-Switch,0.00014247441,Flies13
Non-Switch,0.000105156185,Flies13
Non-Switch,0.00015531943,Flies13
Non-Switch,0.00015107717,Flies13
Non-Switch,0.00017654401,Flies13
Non-Switch,0.00017464944,Flies13
Non-Switch,0.00020771155,Flies13
Non-Switch,0.00021513845,Flies13
Non-Switch,0.017757718,Flies13
Non-Switch,0.00019225676,Flies13
Non-Switch,0.00017267509,Flies13
Non-Switch,0.00015818024,Flies13
Non-Switch,0.00019401716,Flies13
Non-Switch,0.00019674942,Flies13
Non-Switch,0.00032060145,Flies13
Non-Switch,0.00038439356,Flies13
Non-Switch,0.00039984705,Flies13
Non-Switch,0.00043271098,Flies13
Non-Switch,0.00056636863,Flies13
Non-Switch,0.019218724,Flies13
Non-Switch,0.0005517707,Flies13
Non-Switch,0.00050701306,Flies13
Non-Switch,0.00084562285,Flies13
Non-Switch,0.0014920365,Flies13
Non-Switch,0.0024226885,Flies13
Non-Switch,0.002003827,Flies13
Non-Switch,0.0033988212,Flies13
Non-Switch,0.003371075,Flies13
Non-Switch,0.0045449184,Flies13
Non-Switch,0.0056619756,Flies13
Non-Switch,0.027764149,Flies13
Non-Switch,0.007210359,Flies13
Non-Switch,0.008666887,Flies13
Non-Switch,0.009673739,Flies13
Non-Switch,0.010010892,Flies13
Non-Switch,0.010624005,Flies13
Non-Switch,0.0028619417,Flies13
