,x,y,time,method
213,3.695635103986991,8.498326811203919,0,DREEM
214,3.096676954462047,8.697884007316619,0,DREEM
215,1.1728832402801617,9.72384895433048,0,DREEM
216,6.907032680273026,6.518989137678764,0,DREEM
217,0.3752797509689324,8.963410374485008,0,DREEM
218,-2.107151040017089,8.462468935040333,0,DREEM
219,6.831120492319851,5.972496967299703,0,DREEM
220,-8.8886937125626,0.3924823888993827,0,DREEM
221,-9.07388964304156,4.013699486589105,0,DREEM
222,7.870775019432373,6.134241855096703,0,DREEM
223,3.597363102673119,8.972841487854256,0,DREEM
224,-7.708538439640906,4.472969444600399,0,DREEM
225,5.54276125226493,7.169429120612734,0,DREEM
226,-7.525857948722868,3.1791335563039684,0,DREEM
227,8.804359424737441,-0.1957898268782794,0,DREEM
228,2.182914324232976,8.849460520220742,0,DREEM
229,2.98431314320492,9.346024654287042,0,DREEM
230,-8.307211280091686,3.7043133676694393,0,DREEM
231,-6.106256133912586,6.9300176393980895,0,DREEM
232,6.204329945703232,5.03217406038973,0,DREEM
233,-2.665328707789502,9.404111511116325,0,DREEM
234,-2.728618001948589,8.684415042943085,0,DREEM
235,-5.149004733917214,7.067953610651524,0,DREEM
236,2.880168274623065,8.280385421246162,0,DREEM
237,3.1779293883974984,8.535406825333077,0,DREEM
238,5.617460461795036,7.185948170378261,0,DREEM
239,1.6173821815490503,8.74544264268857,0,DREEM
240,1.1515848698713318,8.974172101885307,0,DREEM
241,9.448102558198618,2.0038735743035425,0,DREEM
242,9.193927132798793,2.1564492484842352,0,DREEM
243,8.983579726183713,2.169918333608876,0,DREEM
244,6.640591719154565,6.000946948763931,0,DREEM
245,9.174015061178975,1.973113561020513,0,DREEM
246,6.436459417459892,6.834667715116492,0,DREEM
247,0.912873158197545,9.730724202305137,0,DREEM
248,0.483145003975302,9.048131569808216,0,DREEM
249,3.4639255414834325,7.416650032451409,0,DREEM
250,-1.8273406138394543,5.926690001556437,0,DREEM
251,1.1027180569231618,8.736050390258185,0,DREEM
252,9.465500685345406,-1.1984857225465058,0,DREEM
253,3.204117221982003,7.827132224776887,0,DREEM
254,0.0520702475846903,0.4666580683847394,0,DREEM
255,3.67104162352233,4.692084938700242,0,DREEM
256,9.26554455539265,3.4827854737699173,0,DREEM
257,4.725222640681062,-0.3156568259509624,0,DREEM
258,2.056882271552858,4.705409087201663,0,DREEM
259,6.450856418502237,-1.6923593464038935,0,DREEM
260,9.278119198218231,-1.0322531482701656,0,DREEM
261,9.89150470618329,0.2238184997185536,0,DREEM
262,-6.69402532651726,6.418320613798373,0,DREEM
263,9.743624400574474,0.5343255958717685,0,DREEM
264,-7.938178437307415,5.581760537400348,0,DREEM
265,8.511121119924663,4.291583563469286,0,DREEM
266,7.38012564673367,5.98522458607409,0,DREEM
267,6.583747579222097,5.958029544406368,0,DREEM
268,3.797681795880044,7.708389017677441,0,DREEM
269,9.936204364257266,0.3131777569483355,0,DREEM
270,3.772497047610292,7.667793051095061,0,DREEM
271,9.215274036798654,0.1949515978525773,0,DREEM
272,9.156763186787227,3.682419630526456,0,DREEM
273,-5.208569107424497,7.102299102480927,0,DREEM
274,-1.574383695140755,6.98220496479354,0,DREEM
275,0.7621588731009837,5.669828539811292,0,DREEM
276,0.496395475314794,5.819136345535698,0,DREEM
277,-8.572403327946397,4.722243326032237,0,DREEM
278,-6.217185689094742,6.953903662481011,0,DREEM
279,1.7890087043893907,8.842781377318815,0,DREEM
280,-0.0089751871242968,7.918513474479272,0,DREEM
281,-4.765255056643042,7.95197244551603,0,DREEM
282,4.584920716626538,8.236827114891161,0,DREEM
283,4.668950756876191,8.682587426933335,0,DREEM
284,-9.31906773049341,-0.6597084772617599,0,DREEM
285,-5.7032474536820805,1.3113585602915836,0,DREEM
286,-8.705903226073884,1.2548362837834977,0,DREEM
287,-8.108590893104534,4.059790987996014,0,DREEM
288,8.906117184486313,-0.2928858660582775,0,DREEM
289,-8.9748058656756,0.8195368828241143,0,DREEM
290,-6.692521081001792,5.496019975719006,0,DREEM
291,-1.9455468160946172,7.563238282281971,0,DREEM
292,-0.1260318452224517,1.5862901324327263,0,DREEM
293,-4.708830700713809,7.669688921258428,0,DREEM
294,-2.1035461402698146,8.469434972104217,0,DREEM
295,8.359186755080325,2.797516968149159,0,DREEM
296,9.458685971534605,-0.3467444429773461,0,DREEM
297,8.752546977452614,-0.5370223978552712,0,DREEM
298,1.119811377446153,5.008484420883663,0,DREEM
299,3.9464440656081066,8.814036385211741,0,DREEM
300,3.9461963820251498,8.554338641756738,0,DREEM
301,3.773209712249845,8.461492861478863,0,DREEM
302,0.8165027682946094,6.594698087378728,0,DREEM
303,3.655731378594243,8.649711166200943,0,DREEM
304,3.4186379881649414,3.384882559870467,0,DREEM
305,2.620403323493897,8.204592562398227,0,DREEM
306,5.297776107732323,8.371017352435178,0,DREEM
307,4.113710237054754,8.829679845197942,0,DREEM
308,4.582259174027962,8.61244378991878,0,DREEM
309,-7.168453838851868,6.17816346539153,0,DREEM
310,-3.853753252655861,9.09875342353446,0,DREEM
311,7.877008644516577,-3.73280774309714,0,DREEM
312,5.269092024135699,2.44610543460691,0,DREEM
313,4.230990992865163,8.526873966753978,0,DREEM
314,3.658193469478704,8.731987776501136,0,DREEM
315,6.283100066666455,6.802893628568066,0,DREEM
316,-8.086442927514573,4.538162116987886,0,DREEM
317,8.38917059543518,4.421193857174495,0,DREEM
318,-5.002391528242443,6.586419585146876,0,DREEM
319,-8.539729035688646,3.095506247075209,0,DREEM
320,-9.081440318785294,3.4310637590648603,0,DREEM
321,-2.061404375167974,7.988498716506275,0,DREEM
322,-3.459767354678337,9.050648694611704,0,DREEM
323,5.8451154079811625,6.742845069002632,0,DREEM
324,9.180598731468086,2.874614211398302,0,DREEM
325,8.166361723639001,3.2868936882712507,0,DREEM
326,-6.08054471579265,7.501464962171546,0,DREEM
327,-5.4487121886071455,7.842823905523686,0,DREEM
328,-9.571866766263108,2.5575601901431115,0,DREEM
329,-5.973834323170574,7.902253602887119,0,DREEM
330,-9.042958882806278,2.3598304583601446,0,DREEM
331,-2.3766401802271067,8.76397112253065,0,DREEM
332,-5.111068891634348,7.834109929117759,0,DREEM
333,-1.808788946727968,9.6797204714889,0,DREEM
334,-1.6253243297399624,9.70372207208188,0,DREEM
335,2.4395025830713366,9.696497848897454,0,DREEM
336,-1.4334572290133496,9.572156300730398,0,DREEM
337,-1.359149786286214,8.632974843478683,0,DREEM
338,-1.5907519480601129,8.296126349717477,0,DREEM
339,2.2674215165101828,9.608787149834043,0,DREEM
340,-1.888343688715828,7.6728684082677345,0,DREEM
341,-1.8048161662804765,8.721253687154578,0,DREEM
342,-4.384611503755435,4.099022570895635,0,DREEM
343,-1.5672446211790438,8.162813046469594,0,DREEM
344,-1.3890971362897035,5.358577782695743,0,DREEM
345,-1.691674098560232,7.765570875340554,0,DREEM
346,-8.895488877782185,3.453194809646797,0,DREEM
347,-8.850372927914744,3.4801153884401805,0,DREEM
348,-8.90604485273649,2.980397779592817,0,DREEM
349,-8.256559143334927,-0.3235783347141423,0,DREEM
350,-3.3093247391473173,-3.399134968842904,0,DREEM
351,-7.9406414196067345,5.063463172146939,0,DREEM
352,-7.772237562846513,4.473190967146826,0,DREEM
353,0.7857552946691991,9.070627252054294,0,DREEM
354,-9.419425506991953,0.0101071949903908,0,DREEM
355,8.016629055005714,4.373110999159136,0,DREEM
356,-8.445955605252857,-1.6823772179056804,0,DREEM
357,-8.849050448074648,-0.4543717868607191,0,DREEM
358,-8.401384937463874,0.107907404745072,0,DREEM
359,-8.45564955854707,3.8981816099747366,0,DREEM
360,-9.587589774588528,-2.830354591018224,0,DREEM
361,-9.564774648261478,-0.4149419466951218,0,DREEM
362,-9.44987837777051,-0.9916865348877748,0,DREEM
363,-9.703131131905812,-0.4117686001540049,0,DREEM
364,-5.373650632752873,1.5155828274274858,0,DREEM
365,-9.401437671941968,0.0141292553391029,0,DREEM
366,-3.1859735813450945,7.099922317698496,0,DREEM
367,7.200206857466219,6.060100690214756,0,DREEM
368,6.172267719770214,4.782063651266513,0,DREEM
369,-7.735632166792003,4.550297951284259,0,DREEM
370,1.3157926483539903,7.518067250886145,0,DREEM
371,-5.104964325340419,3.654388613481225,0,DREEM
372,5.2302241997294825,0.223695232111855,0,DREEM
373,0.9773792785540036,5.085389950604174,0,DREEM
374,-7.679235224563834,3.9120430019851673,0,DREEM
375,-8.383473209792566,4.670125106690617,0,DREEM
376,-6.597953913951379,1.766239862059655,0,DREEM
377,7.839879353067847,4.066491168802134,0,DREEM
378,4.299825622324707,7.483074161379934,0,DREEM
379,8.008370975773046,4.050754621949894,0,DREEM
380,2.071003049427857,4.391113629113215,0,DREEM
381,6.703053495852132,5.150894512446867,0,DREEM
382,1.3672510318022826,8.356994394959992,0,DREEM
383,3.822158228180248,6.810172965867617,0,DREEM
384,9.216195204765176,1.3188662153308497,0,DREEM
385,-1.937014759378968,8.718501400697818,0,DREEM
386,9.693797650355943,-2.0074009911914943,0,DREEM
387,8.73065414236471,2.6488359061850537,0,DREEM
388,8.520376059944594,2.790696757834248,0,DREEM
389,9.413924684992736,-0.7625665616695521,0,DREEM
390,7.292488681978008,5.638941155361519,0,DREEM
391,9.571787709893565,-1.158037918236487,0,DREEM
392,9.487625129555694,-1.714151006341507,0,DREEM
393,9.500627105892484,-1.4038835067883937,0,DREEM
394,9.7935300194382,-2.0039180599603834,0,DREEM
395,9.712922672181437,-1.9797621758379595,0,DREEM
396,8.179854303411332,0.8952296145789932,0,DREEM
397,9.012191427830835,-2.774163801593939,0,DREEM
398,6.391667260181354,6.315212876768792,0,DREEM
399,6.753063365481906,6.841451648005909,0,DREEM
400,-0.1458457475112155,9.457856242448663,0,DREEM
401,5.532755715752443,7.837094703446149,0,DREEM
402,0.4341411995040402,8.943862677273648,0,DREEM
403,4.5761455255628425,8.174797457690408,0,DREEM
404,5.18814795956919,7.277232610663886,0,DREEM
405,4.933565779778454,7.491368238241729,0,DREEM
406,5.759255327282512,7.602606670182843,0,DREEM
407,8.838133131934269,2.7721767251371987,0,DREEM
408,5.537678319577264,7.483594973827094,0,DREEM
409,4.976094209025252,7.962227729181131,0,DREEM
410,9.154566708222156,2.84598549917339,0,DREEM
411,9.345818772471196,1.6068921642892575,0,DREEM
412,9.794013904423824,1.842152805478628,0,DREEM
413,-7.229123894595168,6.8252800565837735,0,DREEM
414,8.13818771439978,-1.876997991309252,0,DREEM
415,-1.1659549068470232,7.841852048384405,0,DREEM
416,6.627008742892624,6.884406864561147,0,DREEM
417,-8.202644819720309,4.712540963931162,0,DREEM
418,-4.404587094775827,8.708557746278979,0,DREEM
419,-0.3955653254138409,8.59703695206687,0,DREEM
420,-2.4859143694449384,8.936033979880749,0,DREEM
421,0.0449648715765566,8.713139194290758,0,DREEM
422,5.8733686846996,6.426032084153378,0,DREEM
423,8.332588293902973,-4.918413004255154,0,DREEM
424,4.907679139792125,7.6322863120766495,0,DREEM
425,9.213645912189037,3.6958416506666847,0,DREEM
426,8.424487109078926,-2.3574637199302133,0,DREEM
427,2.899315052832402,8.877002358780219,0,DREEM
428,-0.4874388544906951,9.130475767449145,0,DREEM
429,-6.779515590867545,5.432435496232775,0,DREEM
430,-5.879951345953027,5.94273998740003,0,DREEM
431,3.1285264066782563,9.2433689668445,0,DREEM
432,-2.503996624683396,7.790101136069025,0,DREEM
433,-6.037173961240725,6.739740530295414,0,DREEM
434,-5.830024064333074,6.868563978871467,0,DREEM
435,-9.145063604524749,2.4236761702882075,0,DREEM
436,-5.5413269294623975,2.986675642746472,0,DREEM
437,-6.656740883123288,6.065712870692591,0,DREEM
438,-6.415143698054426,6.427685977154589,0,DREEM
439,-6.304932712556432,2.0633351257496053,0,DREEM
440,-4.115498210747164,7.086138816254871,0,DREEM
441,-7.279845240457135,5.586082716077961,0,DREEM
442,-8.130104282171201,5.17672234976383,0,DREEM
443,-6.366209709270094,2.332463726668116,0,DREEM
444,-4.564746744787238,7.892093653286802,0,DREEM
445,9.530994097285124,-1.2276178964893356,0,DREEM
446,7.350463006225562,-3.8680419775345247,0,DREEM
447,7.966802996106185,-5.788221632051711,0,DREEM
448,0.6514695866528527,8.360168073858032,0,DREEM
449,3.868713777598429,4.168743846855361,0,DREEM
450,4.584749087921332,2.92899005646969,0,DREEM
451,4.80039806393297,7.206429892896347,0,DREEM
452,1.025045323380698,7.83241431274005,0,DREEM
453,-4.7095729017341,8.522929986917315,0,DREEM
454,-8.179325575617227,4.197925534286078,0,DREEM
455,-7.92336472475822,4.016405307615848,0,DREEM
456,-7.7138224293905635,4.411463790626437,0,DREEM
457,-4.727723661319223,1.4144368184872802,0,DREEM
458,-5.330447277977031,7.709723173787741,0,DREEM
459,7.956446551284076,4.194653832478659,0,DREEM
460,4.841900505757791,7.277483794551741,0,DREEM
461,4.933089635380014,7.906858287922796,0,DREEM
462,7.641161212616627,6.087551165365943,0,DREEM
463,7.486834971672518,3.335304125332479,0,DREEM
464,5.820019138723452,7.469859002662214,0,DREEM
465,5.301125276622978,8.030402926044806,0,DREEM
466,2.3580041802170184,9.135067599045904,0,DREEM
467,8.508399434544843,-4.607422616670514,0,DREEM
468,-8.300080022305293,3.258741761260946,0,DREEM
469,-8.561750644045304,1.3623022968224512,0,DREEM
470,8.262371228808336,3.374688851376988,0,DREEM
471,-9.111228275739125,-3.1849576561388417,0,DREEM
472,-7.337242078401262,-4.833966481990305,0,DREEM
473,-5.818882904543941,-6.774393339278548,0,DREEM
474,-0.2403658354198649,6.342425779699032,0,DREEM
475,6.049892598732804,6.757535143323621,0,DREEM
476,-0.2214951496615104,6.39629366330636,0,DREEM
477,2.299865257295933,3.801289906429281,0,DREEM
478,5.532765304070543,6.484118633148425,0,DREEM
479,-1.9688904742217588,-2.8605862465684333,0,DREEM
480,-4.222697323305795,1.522834021894952,0,DREEM
481,0.3183326736685125,0.2020666311084713,0,DREEM
482,8.317331233475896,2.784762639086216,0,DREEM
483,2.918350091436261,3.3992381788393318,0,DREEM
484,-5.051760977984583,-0.593411273721344,0,DREEM
485,1.2682251145980807,8.970464338997552,0,DREEM
486,8.049901326229394,5.053930871505912,0,DREEM
487,-5.307432189821265,-0.8149606507599156,0,DREEM
488,-9.129708542119134,0.4778063648478796,0,DREEM
489,6.163695132153607,0.3454090464461098,0,DREEM
490,-3.565727252604737,7.724459045867217,0,DREEM
491,1.78079357838775,8.513040428755444,0,DREEM
492,-7.570193379882181,-3.162136295728303,0,DREEM
493,-0.8573775149244287,3.0641530570047104,0,DREEM
494,3.904315416250719,8.057186222451332,0,DREEM
495,8.581963874840804,4.371037306000693,0,DREEM
496,-4.875516932553811,7.155305805608764,0,DREEM
497,4.030075669251324,7.840849351679287,0,DREEM
498,-4.269682561734257,8.474456458470076,0,DREEM
499,0.317433523603701,8.689138490263256,0,DREEM
500,-4.885212455008549,8.50621002693399,0,DREEM
501,-4.437242959687416,7.925649620529823,0,DREEM
502,-4.011196863674737,4.2146037729513575,0,DREEM
503,-0.4774918080514307,9.755279966298762,0,DREEM
504,3.0043475336287564,8.261346174017683,0,DREEM
505,-4.217751224804213,7.218790904485795,0,DREEM
506,-6.732416772401781,6.242948719121183,0,DREEM
507,-3.360751045500729,8.891810272195967,0,DREEM
508,2.588977322249007,8.667995770408066,0,DREEM
509,4.74128667160932,8.289340417132006,0,DREEM
510,5.842204004364282,5.237315217355384,0,DREEM
511,-4.119763720464451,0.6649232063808389,0,DREEM
512,-1.8502434139019648,8.423370549790105,0,DREEM
513,4.448189186636853,4.003305980668988,0,DREEM
514,-7.128025530269952,4.265924948200247,0,DREEM
515,4.652698629313273,8.024549250825297,0,DREEM
516,-1.490074213499271,6.323022465289378,0,DREEM
517,5.07686859363893,7.073345891193124,0,DREEM
518,-3.256261955255204,7.615316912274698,0,DREEM
519,-7.067758022909368,6.93918412733267,0,DREEM
520,4.688743889061042,6.651349715352017,0,DREEM
521,9.200657732529455,2.150987091437471,0,DREEM
522,7.619688765136387,-2.25375804804154,0,DREEM
523,-5.320799492308653,7.75229681184171,0,DREEM
524,4.698856140113005,8.161673507889184,0,DREEM
525,-9.06882251154238,-2.972191756394786,0,DREEM
526,-9.733594889347032,-2.037540097746043,0,DREEM
527,-9.20603645501429,-2.468753924318664,0,DREEM
528,-2.881237105594213,9.273661883279452,0,DREEM
529,3.837629788437435,9.107644223387844,0,DREEM
530,3.824717144795317,9.234267426621429,0,DREEM
531,-1.5465385728346326,8.696627048181544,0,DREEM
532,-5.497976604878535,6.775240622356875,0,DREEM
533,-5.44098552049764,6.569961505974148,0,DREEM
534,-1.6410148145656722,8.894468104357273,0,DREEM
535,4.868217218155861,8.120347329973939,0,DREEM
