,frame,track_0_x,track_0_y,track_6_x,track_6_y,track_9_x,track_9_y,track_10_x,track_10_y,track_13_x,track_13_y,track_14_x,track_14_y,track_15_x,track_15_y,track_16_x,track_16_y,track_17_x,track_17_y,track_18_x,track_18_y
31,31,199.52158604718304,134.99052991246356,228.74010511723608,140.4426397695111,211.70754731761008,174.71234463538067,167.93258569886655,237.23968684189447,,,,,,,,,,,,
32,32,198.09768812245727,134.9729973384023,228.4475302182215,140.45883757893284,210.3684471389698,175.20505329402883,169.65353357720593,236.5694633058872,,,,,,,,,,,,
33,33,199.75821482097305,136.533776637468,228.3634739470112,141.1672794697152,209.76753461361187,175.21945402674118,170.32146264635293,236.56669662729425,,,,,,,,,,,,
34,34,200.59482125188444,137.03581917588355,228.7936031895357,141.60285063694468,209.59391573269323,175.5879982585053,170.26789295854243,236.97954296649905,,,,,,,,,,,,
35,35,200.6841826830168,137.03442782149193,229.02695941565423,141.72512645375258,209.58465793074137,175.70608102460108,170.01981467690592,236.8782307721657,,,,,,,,,,,,
36,36,201.0480612810736,137.4386477151323,229.31812669121507,140.9688189445751,209.38965890719905,175.18845289614697,169.46614512978618,236.7381159096981,,,,,,,,,,,,
37,37,202.15203905119697,137.69721204349327,229.14644433339427,141.13391534172186,209.4644011507261,175.10768944313574,170.59886569474148,235.55586618477076,,,,,,,,,,,,
38,38,202.4892169602065,137.77900363085706,228.21941072124088,141.13426889419148,209.76261794428652,175.34673584806475,169.39867184583505,235.6583632643809,,,,,,,,,,,,
39,39,202.1774114759874,137.60362896699905,228.4111245833129,140.17271612054114,208.92319460408623,176.19874613832874,168.8267984964718,236.93013422368512,,,233.67007756744556,148.82019497217593,,,,,,,,
40,40,201.68569627130483,137.14367980724475,228.7647720408408,140.7729731604137,208.9347972128172,175.19532473587932,170.02131133549906,237.21001579212333,,,235.17999991429627,149.89871093421218,,,,,,,,
41,41,202.2130964534499,137.5531632521491,228.32095559579892,141.45540306169835,208.7037017941492,176.0686718154078,170.02499832313453,236.44272613421944,,,237.55273503077598,150.76152370384116,,,,,,,,
42,42,201.808946459995,137.96330725239258,228.33320411286445,141.76909043634345,209.2581690026869,175.6645966999691,170.35376268914,235.94584486724443,,,242.23009059821152,154.43925702856362,,,,,,,,
43,43,202.56490807876972,135.48972883076942,228.00343732711227,141.37177120921277,209.85958569792788,174.77763867960317,171.51903114972433,236.54943395010267,,,249.0,156.0,,,,,,,,
44,44,202.41776621853376,135.79665435892667,229.06214578164335,141.83230674150306,210.05693459571805,175.3901243103359,171.83448427744565,235.82202777141077,,,249.0,156.0,,,,,,,,
45,45,202.86665399917035,136.80279410080894,228.75563299464253,142.0549229585503,211.0834624514889,175.10524732440086,171.39462178704844,234.7470259226515,,,,,,,,,,,,
46,46,203.02295572451095,136.3120223245928,228.8371771863532,142.21819824733805,210.7869078193959,174.41420956626612,172.83899914730634,234.77253674939303,,,,,,,,,,,,
47,47,202.297111657547,136.1264231994069,228.6164949087962,141.9304997643389,210.9715728497393,174.49261463996731,172.57036356570703,235.30939057323968,,,,,,,,,,,,
48,48,202.68041783576805,135.82128244818574,228.7200023522248,142.68213729347693,209.86846682611107,174.66567153314492,172.2956520409255,235.9729641630107,,,,,,,,,,,,
49,49,202.5496791033948,137.71260118420386,229.4186414811456,142.11642953656914,211.4014863140852,174.41941208236273,173.13040553469023,235.3223739344662,,,,,,,,,,,,
50,50,203.17690159141048,137.41091275747524,228.2872896280608,141.89578632792134,211.9741882684989,175.4627132550597,173.03745516187354,235.45016962281008,,,,,,,,,,,,
51,51,203.6872678990216,136.946364899205,229.0423559632385,142.31567190114865,212.4581866729762,175.65017731905684,173.78536213857598,235.16857809136155,,,,,,,,,,,,
52,52,203.5054778698665,137.6277869038836,228.53949143921224,141.7067002651151,213.10939546129217,175.2802594436851,173.81229456366202,233.8521178830319,,,,,,,,,,,,
53,53,203.78499943435045,136.0810755511603,228.93562476022453,141.40575418306076,213.59835221807657,175.7089787885744,174.73412810503837,233.73568584734832,,,,,,,,,,,,
54,54,203.5479344585583,138.0016589908098,228.86576198016803,141.1050429918562,213.12777859640283,175.04484764333918,175.70630437278822,233.41389413445057,,,,,,,,,,,,
55,55,202.9782699763498,137.17319982068008,228.87958094632185,141.60122498793612,212.39626833731168,174.83707636195777,175.3190939828785,232.95238213964888,,,,,,,,,,,,
56,56,201.84329121327048,137.50714244880515,229.3586949553714,142.1210195842626,212.12267756615404,174.55798148462958,175.28564344360143,233.630084355586,,,,,,,,,,,,
57,57,202.7523197461478,137.4231940802925,228.78558178913684,141.98410972084315,211.7154366132513,175.2299342623311,174.70910070707578,232.9539170570279,,,,,,,,,,,,
58,58,202.30069981370832,137.93555544275026,228.45554087452385,141.49312453645837,211.71355360360752,174.85291275821558,175.06768504264073,231.6831362544009,,,,,87.27964770756036,102.02435994867932,,,,,,
59,59,203.45891744871452,137.513335620245,228.9492776502635,142.35838465642783,213.16457935349217,174.87549524395163,174.61310906194475,231.923668380554,,,,,93.47962444019782,111.85797323804218,,,,,,
60,60,203.40502914596635,137.76373461272289,228.26901061639555,142.3578609599251,213.58668723671025,174.3672459641722,174.18998803589807,231.7049211713449,,,,,99.06654940471198,117.53798109464084,,,,,,
61,61,204.925538863998,134.49080410937208,227.1598629347575,142.65107578846064,213.38347193244024,173.89303257418462,173.181073364644,231.43554808705184,,,,,100.32734415912547,120.03587612640035,,,,,,
62,62,204.8442327862408,125.3486325095087,227.92915313193973,143.26457239132662,214.00056286524915,173.72594573819197,173.36357893827767,230.66921764880905,,,,,116.05501089911948,127.44176460201696,,,,,,
63,63,206.68534026118132,122.9635051019372,227.11096129446324,142.74888322899625,212.9634340881481,173.58180551902507,172.49048629601268,229.76221613366755,,,,,120.32409334446928,132.31967603562083,,,,,,
64,64,207.86476354192283,122.4654838360362,226.48188510733615,141.20529958994192,214.48726823860983,172.76736881963907,172.8420765381831,229.0445932806817,,,,,129.34767614202678,136.01493225289653,,,,,,
65,65,208.45207173363173,122.7818092495497,225.7771457263351,141.21441237575533,214.08981572180963,172.65170877966477,172.746198452525,228.7723949482756,,,,,155.2320592308965,139.89758971622697,,,,,,
66,66,209.3324894559772,121.93708103979988,225.93231834709584,141.32749308722822,214.9612058489387,173.14654582976027,171.4513619187437,229.45413611249631,,,,,173.78253377791978,146.15298229603715,,,,,,
67,67,208.8044077778735,123.15109410605363,224.12676008640705,140.88877899815972,214.47380427163955,173.2586001652563,171.0390341944971,230.07910886069664,,,,,200.18419738177744,143.55877956747133,241.599210323969,177.20847758300198,,,,
68,68,200.4642270157214,117.79590126150028,223.9051942516564,140.65161038928923,213.9704049103283,174.1245460443085,171.8984200627828,229.59974304792487,,,,,208.44779982743745,151.31320103537536,249.0,181.0,249.0,158.0,,
69,69,193.5557349260673,113.24003952873916,220.7715810831352,137.0748616658001,213.68519767632813,175.24208150204328,171.59219034934037,229.61207703168128,,,,,,,,,245.3330457290768,159.4314063848145,,
70,70,185.56088985062857,110.3062280043922,221.4182586872065,137.92097146829738,212.64470202695156,174.91613427887242,172.03387010072402,229.6105795134185,,,,,,,,,240.2296070238412,155.1742944898024,,
71,71,171.8516950307437,105.99396662094995,218.97531443450487,134.82897345424618,213.4819246422761,174.56922960586738,172.79156664285443,229.5004585598918,,,,,,,,,233.36650306908496,149.1465427382541,,
72,72,153.35084128689732,97.64626690291666,218.72274662407892,133.63350270963085,213.06371994125453,174.41806506323164,172.92038983377088,228.9662308299444,,,,,,,,,228.4504446553671,147.68696869981764,,
73,73,157.95692428492953,107.15264949668752,217.79183145538352,135.8996786281375,212.58755801375236,173.41379354634122,172.365428104399,228.4083293992941,,,,,141.40652563275046,90.25907265530556,,,225.47202350839802,144.0378953983269,,
74,74,196.06682419763212,137.13225577341643,218.4447913092121,133.71346706635515,213.06741732544648,172.81542319108237,172.0700068207983,228.74186833445805,,,,,135.45635239253482,87.40775316704794,,,205.8430329993385,138.86101878055297,,
75,75,191.7848791468352,134.8883038203121,218.73762030898143,133.59036092735127,212.63513682577124,173.0667263120346,173.22681430737055,227.9003431731176,,,,,133.18632959320374,86.2727755099656,,,200.88185957397178,138.86101878055297,,
76,76,191.399473968922,136.3069206797802,218.33752345432544,132.7670419741635,212.5051790467964,173.15167463142015,172.87486212349597,228.3486211812446,,,,,132.52064233440913,87.03476014852276,,,200.66615638156452,140.15523793499645,,
77,77,192.8201852678247,133.1983997297789,217.7229834215883,130.99534886105792,212.67915460428435,173.25833155509622,172.96173377330626,229.53650847740343,,,,,131.61133469164352,86.60516395908282,,,200.88185957397178,138.21390920333124,,
78,78,,,215.9633131164664,128.24047691651108,213.5210686362536,173.86901788174814,174.71431435859864,229.8350576955896,,,,,129.3226978105744,86.83846205403658,,,206.70485825785335,141.38620024594104,,
79,79,113.8090353593129,81.2655786439745,216.94828166314684,128.58711192775485,212.23508703829387,173.78440762514248,173.8392840595032,230.0132983261277,,,,,132.68117524246475,85.80939033554311,,,204.18867297794964,142.9566916724473,,
80,80,98.80391479604272,75.9193182510738,217.2067522189305,127.0926144979798,212.6329072488224,173.54996975938295,174.60162606469868,229.7772643470551,,,,,134.71453155494314,85.84417714286896,,,205.074753408214,142.07779797236358,,
81,81,99.2067625114729,77.02514418570728,217.2911627885935,126.40615897105631,213.3483627621025,173.96149636736496,173.85026084987837,230.4249237756446,,,,,138.94417559753046,88.48631143076928,,,222.7790779071441,140.14601858415602,193.78257867038127,135.21410058464303
82,82,91.56570796487088,65.51447622307501,217.2377749876892,127.0093914278264,213.89229890197404,174.4042551500724,174.309392312264,229.11488755954852,,,,,138.74880809595152,88.3776306050592,,,227.2333958846916,140.94026664194377,190.2611106208041,134.94188051677656
83,83,78.8392196128433,53.6508006406764,216.9382772663879,127.95627846649894,214.0188232393225,174.13216720785306,173.6584599279906,228.3342044143737,,,,,152.5130519495358,98.27233780754449,,,228.89578588096217,142.12526636523697,189.03239564899863,135.31496580845211
84,84,49.93499183027211,36.178842055689344,216.58714744408584,129.10342162067278,213.85593536239327,174.1854130389117,173.5549759412241,228.43184675836315,,,,,165.68913945229735,107.00581335596813,,,230.2093099569485,142.00493202979126,186.19140908520924,135.70404750187936
85,85,30.521704513619824,23.02094731884724,217.08030724852037,127.54932129880136,213.0139477529992,174.27954717365648,174.1857210708255,228.99288596471155,,,,,174.68695357066014,113.5338656816681,,,231.1953155884009,142.6094756016426,181.9656300248021,133.2576018001969
86,86,0.8610442476169737,0.8728398078459634,216.8235433564521,128.63285221119872,212.2605876430928,174.360223178975,173.15990150043484,230.21048796082775,,,,,182.93166448641065,118.30827860685176,,,239.38253097213547,147.40619569290348,180.31535497737357,133.8940679461555
87,87,,,216.66555177079317,127.74888684133109,212.11178305437167,174.35569225767233,172.3054998163022,229.0597051040976,,,,,194.39307711322,126.80357610032064,,,240.89746670904623,148.46795222532282,176.448099445051,132.28265532987064
88,88,,,217.1228094613003,127.53423540572688,212.52458562338185,174.03767150959246,172.70382308459534,227.46202895279345,,,,,201.2021013779536,132.49865177308544,,,246.31968197213655,151.1547353806272,171.85490395008551,127.12196281772778
89,89,,,217.67921047211743,126.8738625710873,212.49622950117384,174.36723891167824,172.1368260998823,228.8682145673592,,,,,201.87286792771712,131.33593804916484,,,249.0,153.0,170.81241401253166,125.90296499032388
90,90,,,217.6679307845492,127.12504067548188,213.90469283874975,174.36060838944215,172.14437841685898,229.3025678259452,,,,,200.5875326923166,129.44295274477764,,,,,169.50807940274967,125.32045807902207
91,91,,,217.583269065523,126.86922051052326,212.5943415936929,174.243999695991,172.50399125722646,227.64697272040897,,,,,200.4490906293102,129.35132324892126,,,,,171.19449656217816,125.6074740994422
92,92,,,217.21291635367317,126.30270077676208,213.23260646111123,173.67584936876216,173.80076874275778,229.46767034193263,,,,,201.39387892882667,128.262920566028,,,,,170.0292882453858,124.42192155867347
93,93,,,217.08884999224077,126.84810961615344,213.0080951842875,174.12814767449066,172.92050116362424,229.16666198978984,,,,,201.0631848913721,126.36353060621153,,,,,174.1832511590136,125.93435481608836
94,94,,,216.7976095066105,126.69029963777773,212.55892706123632,173.9329095568442,174.46629380237758,229.27155840002,,,,,200.7937627400643,128.17905244635023,,,,,175.59338722084064,126.58776935282764
95,95,,,216.73049626072975,126.95336213496104,213.11650458330584,173.19493051972145,174.39540143261425,227.87943166613576,,,,,201.79535443039236,128.19285260192527,,,,,176.0543012951349,126.46672732337912
96,96,,,216.8478484311673,126.39407737394954,212.84139713842995,172.63105821505152,174.13648385623208,227.4796647146047,,,,,201.69915954988068,128.9904313542202,,,,,175.72430018572078,126.1785728847417
97,97,,,216.94519094841036,125.5992103485044,213.8486822856244,173.1755341803663,174.10178622473774,227.867447665629,,,,,201.3835515332191,128.11927950995627,,,,,178.31099577002882,127.04290013742788
98,98,,,216.7639776230386,125.70768938256906,213.60709177896996,173.29092861201582,174.3307158092596,227.2467215771881,,,,,201.8924236207858,126.08606625148975,,,,,179.00329857902295,127.34989586446704
99,99,,,216.7294848902207,125.48225567124766,213.6933121692444,172.54035819547502,174.53775545723002,226.78296709368996,,,,,201.75596330494537,127.1975167209661,,,,,179.1543977052392,128.31236270697903
100,100,,,216.20564691447083,125.60286285506028,214.3314447713661,171.7479220847619,175.19946589919567,226.3447160408882,,,,,203.34741249690836,128.86437700185778,,,,,178.66283486156487,127.61603771951752
101,101,,,215.84431783783825,125.75765249333756,214.61519379143647,172.1412338444198,175.69730378024744,226.09119196580133,,,,,203.9945220741301,127.57015784741428,,,,,179.49273501835526,128.85463065661932
102,102,,,215.53090006974844,125.70773966665324,214.98317386200608,172.2357374664417,175.34865627064838,226.56792634121237,,,,,203.9945220741301,127.57015784741428,,,,,180.7842970217254,129.61686047664855
103,103,,,215.0737218313909,125.76987448685333,214.38964342720607,173.39104134438588,174.5851647699606,227.49894425879867,,,,,207.01436676783158,132.31562808037373,,,,,180.2016930571979,129.85109924410628
104,104,,,215.4093214877005,129.8595497081969,214.1996010262362,173.18939171723437,173.94727795040814,228.27343615804637,,,,,218.01522958060121,142.02227173869989,,,,,179.52867030023856,129.61801235157844
105,105,,,215.139897050502,130.60632947296273,214.92936944658885,173.41121820203213,174.4576335203023,227.4101863892952,,,,,221.72233302789056,146.96817748972467,,,,,179.8732000074951,130.02923233074176
106,106,,,215.211056316758,129.1622742374464,215.00079296685476,172.93747388811138,174.07313137506125,228.1565400537148,,,,,223.0813730482171,145.89679795050895,,,,,179.02138169270685,129.10973969873658
107,107,,,214.41655750876453,128.01606933823578,214.2413857305499,173.94408702125202,174.02664595816228,226.55505239923977,,,,,221.65015492036596,145.13882527378863,,,,,179.10309716149368,129.95646704009928
108,108,,,214.6724281482185,127.98947174994254,214.81576080555237,173.7277600591733,174.87719509570516,225.84814077230268,,,,,221.17103445641283,143.8062295210407,,,,,178.07967033638698,129.54348402127536
109,109,,,214.63947800665812,127.77162039517025,215.4216320808516,173.92208655880876,175.62214561913223,226.02946363497227,,,,,222.88496044326,142.92520425752244,,,,,178.1849065043461,129.56342523539155
110,110,,,214.9000436567999,128.88088590570743,215.1240156319292,173.09879290482223,175.03758019806844,227.89353283624823,,,,,224.03511409452125,143.41254027297745,,,,,175.79633311973635,128.69358398798434
111,111,,,215.02053164762825,127.87570891295348,215.44020523907045,173.95427301939185,173.70774431293228,228.60941557318628,,,,,226.9508511814176,145.67498255718883,,,,,177.43497139564536,128.74274840689947
112,112,,,214.67155950367123,128.8167347020532,214.47615997576804,173.30191588948293,172.72853148597258,230.3199695323132,,,,,228.5616575850544,145.575564123784,,,,,178.5363638646908,128.05345787148696
113,113,,,214.6110092557982,127.9006724039107,215.3779218929429,172.62081555768714,171.774942055005,231.17635275452497,,,,,224.73699995930983,143.14550367391837,,,,,174.50535704172262,124.4861476002418
114,114,,,214.93547825448903,128.13425271502973,214.69965739702604,173.08038465367636,170.82431534308262,231.35717834612856,,,,,224.22706237770183,142.4664211188337,,,,,166.03824842851338,118.17387945838166
115,115,,,214.59339967036016,127.33426736479636,214.9186685631313,172.60933707153427,171.5693438097729,231.66758373632385,,,,,216.24604425863367,137.28954450105974,,,,,157.91108019223327,113.53770716195169
116,116,,,213.33428760019143,125.89332156579556,215.59918077403748,173.2751300201801,170.21741837331945,231.3412257113346,,,,,,,,,,,157.05124302584238,113.52242972909411
117,117,,,208.4668444804664,124.74172203530932,215.13879965504867,173.05324008597432,170.69528525639703,231.3084132429404,,,,,200.84793640933088,118.18596119643408,,,,,156.1973755810306,113.65619415588188
118,118,,,206.39143245631428,123.73466149012064,215.31668176475284,172.90662924928586,170.44330909336017,231.3964589528764,,,,,196.31816936877868,114.08760054069637,,,,,154.65357265106724,112.89374984240531
119,119,,,207.93503508336968,126.8152655541738,214.92528703528504,173.4886591736159,170.41528524111888,230.83849205700645,,,,,192.42902713429208,113.41216258220318,,,,,156.18340528385926,113.88978497894205
120,120,,,208.63662318172348,126.63865258575976,215.21190735317805,172.87265018922136,171.86113481445432,230.45416471321712,,,,,191.19956806131444,112.1925692601128,,,,,156.08059384299992,112.83765851673787
121,121,,,208.665815289477,126.6737151207373,215.21461190374112,173.81392432480908,172.26511162377562,229.5031309332688,,,,,185.24560979956456,112.25877916235164,,,,,156.48688012425328,114.3715521008014
122,122,,,208.1005277742498,124.9549419859516,215.79492346276103,172.7982733452782,172.8657824419822,230.06219267261025,,,,,183.20410002779977,110.01895816936468,,,,,158.0966721891592,113.7242318560857
123,123,,,208.14387560425303,125.61804967142282,215.8686925239966,172.91883320393737,172.08576446496997,230.03683751087843,,,,,180.3916167956424,109.99704167783726,,,,,158.77281660618044,113.58045864651244
124,124,,,208.90653926289107,127.03216256585291,216.01107019921287,174.29716689805775,172.54336348138608,230.2786729498201,,,,,179.27475757023768,109.99500057357272,,,,,154.51785468651642,114.40928637553496
125,125,,,208.65064733128185,126.89712989719192,215.21645789162795,174.31531613368435,172.672232020379,230.49527667581,,,,,178.24603809800243,108.67491147245232,,,,,147.13021700348398,108.1121335902326
126,126,,,208.1371857636201,126.08164079118164,215.4742833630711,173.7106280481608,173.14201999552267,229.49632854603,,,,,176.93164920190011,107.650621380506,,,,,148.96142015277414,109.9512140059482
127,127,,,207.90302058475223,125.74362559242807,214.61909641829843,173.68130651632683,172.92619145603703,230.2176237489964,,,,,175.01545020193333,106.25999461839928,,,,,148.07223972382917,109.98523193463174
128,128,,,207.4035769419865,126.09950255993954,214.31117718834187,173.8346219977287,173.21206569623615,230.32803780374851,,,,,175.44452006653017,107.0335374583201,,,,,144.48254645485727,109.45269647300076
129,129,,,207.1805277597512,125.73848657114112,215.1775277620333,174.6288451795563,172.9276669554749,229.4676627312776,,,,,173.63934322187666,108.58770390403387,,,,,136.7341528713583,108.0175580369504
130,130,,,208.39134300316076,128.26030069111084,214.55516181282215,174.70182856768486,172.95341114654374,229.60115013964432,,,,,172.71531020695505,108.83678846988,,,,,133.29120645305443,110.2458092205834
131,131,,,211.1980075209595,130.15304233891374,214.88721673504187,175.65666155847478,173.32733059231558,229.11138234445716,,,,,172.74642943371555,109.07920762457564,,,,,129.373855463631,106.20284585242597
132,132,,,210.32014560403687,130.12264320198588,214.18251430206615,176.12520662468853,174.5111605881619,228.3882791415982,,,,,177.82731734958168,110.80200355953473,,,,,128.51202695974118,105.5793286924646
133,133,,,210.06841987076592,130.86873783157492,213.43362871806715,175.36465791452557,173.47326995874394,227.49589300135108,,,,,180.1186740799017,110.90297997831988,,,,,125.18779664773764,101.89275051867284
134,134,,,210.90448115312577,130.65779190217512,213.06721114993493,176.56263863581486,172.62733237364912,228.9705602746289,,,,,181.89133966470612,110.32244799450966,,,,,113.4567501433371,96.14801698707971
135,135,,,210.44577527850967,130.5370922428654,211.55948367300027,176.12666512256723,171.46552050258867,229.3466579110864,,,,,179.6727348490195,110.74515308678748,,,,,102.91139976714194,89.04046672653091
136,136,,,211.29104793327275,130.3316425027206,211.4064552568325,176.2871277008843,173.4214235805518,228.0135780744719,,,,,179.76170242208786,109.83417438479007,,,,,108.42489485114432,93.92408205318496
137,137,,,210.10251644517103,129.98984556933578,211.1598779374432,176.41912709543652,173.65864611588637,228.4102596872153,,,,,179.87242242774343,110.17834258891024,,,,,96.0511132926696,83.14338141612402
138,138,,,209.833851004344,130.24251982161778,210.33237472384093,176.76889576078278,173.28004927917075,228.8197740165619,,,,,180.12635922044328,110.00224093971102,,,,,105.8195810119124,91.06058745497155
139,139,,,209.5370130438043,130.10783315394278,210.31653177276843,177.522785326259,172.99965689652265,228.8052967591326,,,,,174.24471871805156,106.3591804637051,,,,,108.76040960000282,91.7397003732015
140,140,,,208.45148947137065,129.72594306440806,210.4702851166536,178.0919235212844,172.96964570198335,228.62925472652597,,,,,173.6875483663465,105.40851562596217,,,,,110.59585876179672,94.76153042139106
141,141,,,208.770966006258,129.78725258569526,210.05998980228603,177.89411690804818,173.33796147590232,228.46361194779152,,,,,173.02070589242322,105.09202958142352,,,,,111.86194214983998,96.2721658948118
142,142,,,207.636805297042,129.94672550025257,210.3417363001382,177.9648914014085,173.27147557089447,228.11464451923763,,,,,170.89539389064362,104.87393438054032,,,,,113.16408621561432,96.91208205392574
143,143,,,208.3941112272906,128.26478117713978,209.06626600128325,178.12998998073027,173.13966327053603,228.3969547508393,,,,,170.018529886446,104.55253880479098,,,,,121.3582664843403,105.33440739335823
144,144,,,208.25925090699025,127.38318579656364,209.2928742675957,179.20253821989056,173.1147066550797,229.2923483963378,,,,,168.1711603839973,101.29945837324432,,,,,120.42311527381143,100.96858330882098
145,145,,,207.996581842058,126.84918471710968,208.9650620909373,179.03917419975969,173.226058828588,228.37968276535275,,,,,162.45466513763395,97.7118939263226,,,,,124.94659727689805,103.69220135265812
146,146,,,207.7550797530401,127.33136348778918,209.02981110725628,179.42115575740598,173.15558950072204,228.58595213533084,,,,,160.28668443039345,96.54691507139592,,,,,135.4087026621901,110.46032990071907
147,147,,,208.31300338952556,126.99655143564256,208.1679970460525,180.0338696883975,173.46353361616693,228.26651248852323,,,,,159.07838739178072,96.5038792337849,,,,,134.35563191772638,113.4537253085502
148,148,,,208.49516462218563,130.1432789263273,208.358954800386,179.73756981258177,174.4799355908813,227.1772339370059,,,,,159.25879764085536,95.87560347233892,,,,,118.63498730197418,121.45092436349736
