Frame Type,Mean Entropy,id
Non-Switch,0.0010666104,SLAP2m
Non-Switch,1.28333595e-05,SLAP2m
Non-Switch,1.8850598e-05,SLAP2m
Non-Switch,6.4686086e-05,SLAP2m
Non-Switch,8.623809e-06,SLAP2m
Non-Switch,1.4830518e-05,SLAP2m
Non-Switch,2.6089252e-05,SLAP2m
Non-Switch,2.2840963e-05,SLAP2m
Non-Switch,8.680943e-06,SLAP2m
Non-Switch,6.2926665e-06,SLAP2m
Non-Switch,2.644037e-05,SLAP2m
Non-Switch,1.2644163e-05,SLAP2m
Non-Switch,7.748534e-06,SLAP2m
Non-Switch,9.139911e-06,SLAP2m
Non-Switch,8.368729e-06,SLAP2m
Non-Switch,1.2888365e-05,SLAP2m
Non-Switch,6.315633e-06,SLAP2m
Non-Switch,1.5397378e-05,SLAP2m
Non-Switch,2.7299058e-05,SLAP2m
Non-Switch,6.2531853e-06,SLAP2m
Non-Switch,1.4747165e-05,SLAP2m
Non-Switch,3.059746e-05,SLAP2m
Non-Switch,1.3083007e-05,SLAP2m
Non-Switch,3.1165546e-05,SLAP2m
Non-Switch,6.518306e-06,SLAP2m
Non-Switch,1.5723353e-05,SLAP2m
Non-Switch,6.302615e-06,SLAP2m
Non-Switch,6.210284e-05,SLAP2m
Non-Switch,6.6153116e-06,SLAP2m
Non-Switch,4.7755977e-05,SLAP2m
Non-Switch,7.1295617e-06,SLAP2m
Non-Switch,6.078976e-06,SLAP2m
Non-Switch,7.6865035e-06,SLAP2m
Non-Switch,2.5801817e-05,SLAP2m
Non-Switch,7.5535145e-06,SLAP2m
Non-Switch,3.971592e-05,SLAP2m
Non-Switch,7.988538e-06,SLAP2m
Non-Switch,7.813693e-06,SLAP2m
Non-Switch,7.95288e-06,SLAP2m
Non-Switch,9.586565e-06,SLAP2m
Non-Switch,1.7326009e-05,SLAP2m
Non-Switch,8.377376e-06,SLAP2m
Non-Switch,8.575334e-06,SLAP2m
Non-Switch,3.1075262e-05,SLAP2m
Non-Switch,3.8676782e-05,SLAP2m
Non-Switch,1.1028629e-05,SLAP2m
Non-Switch,7.1084633e-06,SLAP2m
Non-Switch,2.9213556e-05,SLAP2m
Non-Switch,1.1731472e-05,SLAP2m
Non-Switch,9.35938e-06,SLAP2m
Non-Switch,1.7113987e-05,SLAP2m
Non-Switch,1.6328477e-05,SLAP2m
Non-Switch,2.0370891e-05,SLAP2m
Non-Switch,2.1625718e-05,SLAP2m
Non-Switch,5.8587837e-05,SLAP2m
Non-Switch,0.00013082585,SLAP2m
Non-Switch,1.6408276e-05,SLAP2m
Non-Switch,7.51073e-06,SLAP2m
Non-Switch,0.023782345,SLAP2m
Non-Switch,0.0010672768,SLAP2m
Non-Switch,0.00011979672,SLAP2m
Non-Switch,3.19618e-05,SLAP2m
Non-Switch,1.8645924e-05,SLAP2m
Non-Switch,2.447993e-05,SLAP2m
Non-Switch,2.0305983e-05,SLAP2m
Non-Switch,7.319569e-06,SLAP2m
Non-Switch,1.07873275e-05,SLAP2m
Non-Switch,1.1362425e-05,SLAP2m
Non-Switch,1.0539229e-05,SLAP2m
Non-Switch,2.0933197e-05,SLAP2m
Non-Switch,6.2946406e-06,SLAP2m
Non-Switch,1.3061267e-05,SLAP2m
Non-Switch,8.529358e-06,SLAP2m
Non-Switch,1.4349864e-05,SLAP2m
Non-Switch,1.2089264e-05,SLAP2m
Non-Switch,1.1974969e-05,SLAP2m
Non-Switch,8.536732e-06,SLAP2m
Non-Switch,1.061432e-05,SLAP2m
Non-Switch,1.5517815e-05,SLAP2m
Non-Switch,7.4794016e-06,SLAP2m
Non-Switch,1.4375255e-05,SLAP2m
Non-Switch,0.00012827397,SLAP2m
Non-Switch,9.268908e-06,SLAP2m
Non-Switch,1.0569046e-05,SLAP2m
Non-Switch,1.3942303e-05,SLAP2m
Non-Switch,1.4558255e-05,SLAP2m
Non-Switch,6.90836e-06,SLAP2m
Non-Switch,6.318549e-06,SLAP2m
Non-Switch,1.1952637e-05,SLAP2m
Non-Switch,1.2179055e-05,SLAP2m
Non-Switch,7.827366e-06,SLAP2m
Non-Switch,8.474467e-06,SLAP2m
Non-Switch,7.0962933e-06,SLAP2m
Non-Switch,8.370263e-06,SLAP2m
Non-Switch,8.047646e-06,SLAP2m
Non-Switch,8.8538145e-06,SLAP2m
Non-Switch,7.410577e-06,SLAP2m
Non-Switch,8.157942e-06,SLAP2m
Non-Switch,9.0287995e-06,SLAP2m
Non-Switch,6.2726267e-06,SLAP2m
Non-Switch,6.453035e-06,SLAP2m
Non-Switch,1.8697054e-05,SLAP2m
Non-Switch,7.3153224e-06,SLAP2m
Non-Switch,6.751646e-06,SLAP2m
Non-Switch,7.118436e-06,SLAP2m
Non-Switch,7.0191563e-06,SLAP2m
Non-Switch,6.7097544e-06,SLAP2m
Non-Switch,7.769965e-06,SLAP2m
Non-Switch,7.63162e-06,SLAP2m
Non-Switch,1.1537334e-05,SLAP2m
Non-Switch,6.6866205e-06,SLAP2m
Non-Switch,6.6871257e-06,SLAP2m
Non-Switch,1.5770203e-05,SLAP2m
Non-Switch,1.3388329e-05,SLAP2m
Non-Switch,8.220741e-06,SLAP2m
Non-Switch,6.5012186e-06,SLAP2m
Non-Switch,1.2427414e-05,SLAP2m
Non-Switch,1.22040765e-05,SLAP2m
Non-Switch,7.0323167e-06,SLAP2m
Non-Switch,1.402972e-05,SLAP2m
Non-Switch,1.4124571e-05,SLAP2m
Non-Switch,1.1555894e-05,SLAP2m
Non-Switch,1.2513794e-05,SLAP2m
Non-Switch,7.0659225e-06,SLAP2m
Non-Switch,1.26562345e-05,SLAP2m
Non-Switch,2.0103067e-05,SLAP2m
Non-Switch,2.3439197e-05,SLAP2m
Non-Switch,0.0001427434,SLAP2m
Non-Switch,2.7998616e-05,SLAP2m
Non-Switch,1.4776271e-05,SLAP2m
Non-Switch,1.7190585e-05,SLAP2m
Non-Switch,9.629914e-06,SLAP2m
Non-Switch,3.660942e-05,SLAP2m
Non-Switch,6.902005e-06,SLAP2m
Non-Switch,6.2389463e-06,SLAP2m
Non-Switch,2.0044039e-05,SLAP2m
Non-Switch,6.5247496e-06,SLAP2m
Non-Switch,6.1023475e-06,SLAP2m
Non-Switch,6.034653e-06,SLAP2m
Non-Switch,1.2206315e-05,SLAP2m
Non-Switch,4.347304e-05,SLAP2m
Non-Switch,1.1810154e-05,SLAP2m
Non-Switch,8.284313e-05,SLAP2m
Non-Switch,2.5772299e-05,SLAP2m
Non-Switch,1.8710549e-05,SLAP2m
Non-Switch,6.3943553e-06,SLAP2m
Non-Switch,2.225937e-05,SLAP2m
Non-Switch,1.5800824e-05,SLAP2m
Non-Switch,6.190217e-05,SLAP2m
Non-Switch,3.466327e-05,SLAP2m
Non-Switch,1.3753888e-05,SLAP2m
Non-Switch,6.1598016e-06,SLAP2m
Non-Switch,8.152554e-06,SLAP2m
Non-Switch,6.2283684e-06,SLAP2m
Non-Switch,0.0001402308,SLAP2m
Non-Switch,0.00013602481,SLAP2m
Non-Switch,0.00017993142,SLAP2m
Non-Switch,2.4017721e-05,SLAP2m
Non-Switch,6.073777e-06,SLAP2m
Non-Switch,1.07395645e-05,SLAP2m
Non-Switch,5.6123345e-06,SLAP2m
Non-Switch,1.6989983e-05,SLAP2m
Non-Switch,5.5624223e-06,SLAP2m
Non-Switch,6.304005e-06,SLAP2m
Non-Switch,5.533644e-06,SLAP2m
Non-Switch,1.0836646e-05,SLAP2m
Non-Switch,1.4286473e-05,SLAP2m
Non-Switch,5.370017e-06,SLAP2m
Non-Switch,1.7126633e-05,SLAP2m
Non-Switch,3.7691534e-05,SLAP2m
Non-Switch,5.3910248e-05,SLAP2m
Non-Switch,4.7610403e-05,SLAP2m
Non-Switch,5.71195e-05,SLAP2m
Non-Switch,2.6351863e-05,SLAP2m
Non-Switch,1.8627863e-05,SLAP2m
Non-Switch,8.637291e-06,SLAP2m
Non-Switch,2.542108e-05,SLAP2m
Non-Switch,7.838262e-06,SLAP2m
Non-Switch,6.050959e-06,SLAP2m
Non-Switch,1.845185e-05,SLAP2m
Non-Switch,2.4092136e-05,SLAP2m
Non-Switch,1.2007982e-05,SLAP2m
Non-Switch,1.3005651e-05,SLAP2m
Non-Switch,1.2821976e-05,SLAP2m
Non-Switch,6.0725333e-06,SLAP2m
Non-Switch,6.2644267e-06,SLAP2m
Non-Switch,6.110692e-06,SLAP2m
Non-Switch,6.1100136e-06,SLAP2m
Non-Switch,6.107268e-06,SLAP2m
Non-Switch,1.403076e-05,SLAP2m
Non-Switch,1.6574571e-05,SLAP2m
Non-Switch,6.0258826e-06,SLAP2m
Non-Switch,6.3834514e-06,SLAP2m
Non-Switch,5.9040303e-06,SLAP2m
Non-Switch,5.9544677e-06,SLAP2m
Non-Switch,5.931629e-06,SLAP2m
Non-Switch,5.6923514e-06,SLAP2m
Non-Switch,1.2348453e-05,SLAP2m
Non-Switch,1.2517831e-05,SLAP2m
Non-Switch,5.8207515e-06,SLAP2m
Non-Switch,7.697955e-06,SLAP2m
Non-Switch,2.4950285e-05,SLAP2m
Non-Switch,5.4559273e-06,SLAP2m
Non-Switch,6.080936e-06,SLAP2m
Non-Switch,1.5522231e-05,SLAP2m
Non-Switch,7.3969923e-06,SLAP2m
Non-Switch,5.8930673e-06,SLAP2m
Non-Switch,8.31317e-06,SLAP2m
Non-Switch,6.4664305e-06,SLAP2m
Non-Switch,5.7394163e-06,SLAP2m
Non-Switch,5.501504e-06,SLAP2m
Non-Switch,6.0403263e-06,SLAP2m
Non-Switch,1.8060364e-05,SLAP2m
Non-Switch,5.720005e-06,SLAP2m
Non-Switch,1.2469067e-05,SLAP2m
Non-Switch,1.1309321e-05,SLAP2m
Non-Switch,5.6317494e-06,SLAP2m
Non-Switch,5.304967e-06,SLAP2m
Non-Switch,5.6696013e-06,SLAP2m
Non-Switch,5.8852183e-06,SLAP2m
Non-Switch,5.7952316e-06,SLAP2m
Non-Switch,5.810837e-06,SLAP2m
Non-Switch,9.530787e-06,SLAP2m
Non-Switch,6.550207e-06,SLAP2m
Non-Switch,9.680529e-06,SLAP2m
Non-Switch,1.0724496e-05,SLAP2m
Non-Switch,8.782066e-06,SLAP2m
Non-Switch,1.3362012e-05,SLAP2m
Non-Switch,1.0306758e-05,SLAP2m
Non-Switch,6.220056e-06,SLAP2m
Non-Switch,1.0245143e-05,SLAP2m
Non-Switch,1.6455619e-05,SLAP2m
Non-Switch,6.4803344e-06,SLAP2m
Non-Switch,2.2598408e-05,SLAP2m
Non-Switch,6.4037577e-06,SLAP2m
Non-Switch,1.1197681e-05,SLAP2m
Non-Switch,6.0396787e-06,SLAP2m
Non-Switch,1.3461443e-05,SLAP2m
Non-Switch,5.6334034e-06,SLAP2m
Non-Switch,5.6751296e-06,SLAP2m
Non-Switch,5.602341e-06,SLAP2m
Non-Switch,7.2366406e-06,SLAP2m
Non-Switch,6.0505054e-06,SLAP2m
Non-Switch,5.667489e-06,SLAP2m
Non-Switch,5.40857e-06,SLAP2m
Non-Switch,6.929915e-06,SLAP2m
Non-Switch,5.69823e-06,SLAP2m
Non-Switch,5.4851935e-06,SLAP2m
Non-Switch,5.5357773e-06,SLAP2m
Non-Switch,5.6897934e-06,SLAP2m
Non-Switch,1.1857868e-05,SLAP2m
Non-Switch,1.1378743e-05,SLAP2m
Non-Switch,5.3050244e-06,SLAP2m
Non-Switch,9.362216e-06,SLAP2m
Non-Switch,7.79756e-06,SLAP2m
Non-Switch,5.4653538e-06,SLAP2m
Non-Switch,2.8119961e-05,SLAP2m
Non-Switch,5.7283614e-06,SLAP2m
Non-Switch,8.038262e-06,SLAP2m
Non-Switch,9.09773e-06,SLAP2m
Non-Switch,7.5308476e-06,SLAP2m
Non-Switch,5.5070386e-06,SLAP2m
Non-Switch,8.990324e-06,SLAP2m
Non-Switch,1.02343565e-05,SLAP2m
Non-Switch,7.3915435e-06,SLAP2m
Non-Switch,5.3993735e-06,SLAP2m
Non-Switch,5.5743576e-06,SLAP2m
Non-Switch,9.284294e-06,SLAP2m
Non-Switch,6.969383e-05,SLAP2m
Non-Switch,1.5962514e-05,SLAP2m
Non-Switch,6.6205757e-06,SLAP2m
Non-Switch,6.5502645e-06,SLAP2m
Non-Switch,5.3429903e-06,SLAP2m
Non-Switch,1.0939238e-05,SLAP2m
Non-Switch,1.0718414e-05,SLAP2m
Non-Switch,9.880883e-06,SLAP2m
Non-Switch,1.1504416e-05,SLAP2m
Non-Switch,7.384756e-06,SLAP2m
Non-Switch,6.6914654e-06,SLAP2m
Non-Switch,6.9823263e-06,SLAP2m
Non-Switch,3.346842e-05,SLAP2m
Non-Switch,8.451091e-06,SLAP2m
Non-Switch,1.6892567e-05,SLAP2m
Non-Switch,6.7601195e-06,SLAP2m
Non-Switch,6.130744e-06,SLAP2m
Non-Switch,2.1560809e-05,SLAP2m
Non-Switch,5.52282e-06,SLAP2m
Non-Switch,1.6248734e-05,SLAP2m
Non-Switch,5.701882e-06,SLAP2m
Non-Switch,8.982845e-06,SLAP2m
Non-Switch,7.396686e-06,SLAP2m
Non-Switch,6.1642377e-06,SLAP2m
Non-Switch,7.2228036e-06,SLAP2m
Non-Switch,1.2331295e-05,SLAP2m
Non-Switch,1.0952848e-05,SLAP2m
Non-Switch,1.5619888e-05,SLAP2m
Non-Switch,1.2773286e-05,SLAP2m
Non-Switch,7.925957e-06,SLAP2m
Non-Switch,1.7173492e-05,SLAP2m
Non-Switch,1.0615955e-05,SLAP2m
Non-Switch,9.18407e-06,SLAP2m
Non-Switch,6.171699e-06,SLAP2m
Non-Switch,6.6316243e-06,SLAP2m
Non-Switch,9.018802e-06,SLAP2m
Non-Switch,1.1484635e-05,SLAP2m
Non-Switch,5.8716682e-06,SLAP2m
Non-Switch,6.6647062e-06,SLAP2m
Non-Switch,1.2783921e-05,SLAP2m
Non-Switch,1.3317306e-05,SLAP2m
Non-Switch,1.4079262e-05,SLAP2m
Non-Switch,1.3734748e-05,SLAP2m
Non-Switch,1.2678725e-05,SLAP2m
Non-Switch,1.157526e-05,SLAP2m
Non-Switch,6.610534e-06,SLAP2m
Non-Switch,1.2395971e-05,SLAP2m
Non-Switch,6.1876385e-06,SLAP2m
Non-Switch,7.936105e-06,SLAP2m
Non-Switch,6.781068e-06,SLAP2m
Non-Switch,5.842586e-06,SLAP2m
Non-Switch,1.3312934e-05,SLAP2m
Non-Switch,5.563449e-06,SLAP2m
Non-Switch,6.109108e-06,SLAP2m
Non-Switch,6.774266e-06,SLAP2m
Non-Switch,6.2955005e-06,SLAP2m
Non-Switch,6.41971e-06,SLAP2m
Non-Switch,6.2867475e-06,SLAP2m
Non-Switch,8.437524e-06,SLAP2m
Non-Switch,6.3337457e-06,SLAP2m
Non-Switch,6.092248e-06,SLAP2m
Non-Switch,5.8568803e-06,SLAP2m
Non-Switch,1.6170541e-05,SLAP2m
Non-Switch,6.607681e-06,SLAP2m
Non-Switch,7.2286666e-06,SLAP2m
Non-Switch,1.51907e-05,SLAP2m
Non-Switch,6.7042592e-06,SLAP2m
Non-Switch,9.424509e-06,SLAP2m
Non-Switch,6.6046664e-06,SLAP2m
Non-Switch,5.73283e-06,SLAP2m
Non-Switch,1.2070856e-05,SLAP2m
Non-Switch,1.1344295e-05,SLAP2m
Non-Switch,9.577572e-06,SLAP2m
Non-Switch,9.477236e-06,SLAP2m
Non-Switch,7.2982825e-06,SLAP2m
Non-Switch,1.4762509e-05,SLAP2m
Non-Switch,1.2215964e-05,SLAP2m
Non-Switch,5.604062e-06,SLAP2m
Non-Switch,4.1998082e-05,SLAP2m
Non-Switch,6.0840584e-06,SLAP2m
Non-Switch,5.8855585e-06,SLAP2m
Non-Switch,9.966479e-06,SLAP2m
Non-Switch,1.0296943e-05,SLAP2m
Non-Switch,7.89209e-06,SLAP2m
Non-Switch,8.864073e-06,SLAP2m
Non-Switch,9.484383e-06,SLAP2m
Non-Switch,6.1795e-06,SLAP2m
Non-Switch,9.611602e-06,SLAP2m
Non-Switch,9.565031e-06,SLAP2m
Non-Switch,9.541978e-06,SLAP2m
Non-Switch,7.832099e-06,SLAP2m
Non-Switch,8.350918e-06,SLAP2m
Non-Switch,6.049293e-06,SLAP2m
Non-Switch,6.188333e-06,SLAP2m
Non-Switch,1.9376026e-05,SLAP2m
Non-Switch,1.0649473e-05,SLAP2m
Non-Switch,2.6308633e-05,SLAP2m
Non-Switch,6.5233486e-05,SLAP2m
Non-Switch,3.989097e-05,SLAP2m
Non-Switch,1.0378266e-05,SLAP2m
Non-Switch,8.081475e-06,SLAP2m
Non-Switch,1.8653822e-05,SLAP2m
Non-Switch,1.638295e-05,SLAP2m
Non-Switch,1.1002109e-05,SLAP2m
Non-Switch,1.6412212e-05,SLAP2m
Non-Switch,1.0482719e-05,SLAP2m
Non-Switch,6.3101425e-06,SLAP2m
Non-Switch,1.1216327e-05,SLAP2m
Non-Switch,1.6755177e-05,SLAP2m
Non-Switch,1.2157181e-05,SLAP2m
Non-Switch,1.0917965e-05,SLAP2m
Non-Switch,3.3464188e-05,SLAP2m
Non-Switch,9.151979e-06,SLAP2m
Non-Switch,1.0884048e-05,SLAP2m
Non-Switch,5.8422147e-06,SLAP2m
Non-Switch,1.0328693e-05,SLAP2m
Non-Switch,9.561804e-06,SLAP2m
Non-Switch,8.360145e-06,SLAP2m
Non-Switch,5.81769e-06,SLAP2m
Non-Switch,6.070334e-06,SLAP2m
Non-Switch,7.713874e-06,SLAP2m
Non-Switch,8.35771e-06,SLAP2m
Non-Switch,5.5420333e-06,SLAP2m
Non-Switch,7.864147e-06,SLAP2m
Non-Switch,5.7111797e-06,SLAP2m
Non-Switch,5.6158865e-06,SLAP2m
Non-Switch,5.7350594e-06,SLAP2m
Non-Switch,1.1879155e-05,SLAP2m
Non-Switch,1.3032464e-05,SLAP2m
Non-Switch,1.1672725e-05,SLAP2m
Non-Switch,1.1679819e-05,SLAP2m
Non-Switch,1.2538193e-05,SLAP2m
Non-Switch,8.210916e-06,SLAP2m
Non-Switch,5.7348334e-06,SLAP2m
Non-Switch,1.4184936e-05,SLAP2m
Non-Switch,6.4732185e-06,SLAP2m
Non-Switch,5.442903e-06,SLAP2m
Non-Switch,6.3049124e-06,SLAP2m
Non-Switch,6.679832e-06,SLAP2m
Non-Switch,6.244731e-06,SLAP2m
Non-Switch,5.731461e-06,SLAP2m
Non-Switch,5.7713887e-06,SLAP2m
Non-Switch,7.933262e-06,SLAP2m
Non-Switch,7.509739e-06,SLAP2m
Non-Switch,1.4189085e-05,SLAP2m
Non-Switch,5.359911e-05,SLAP2m
Non-Switch,1.21020375e-05,SLAP2m
Non-Switch,6.582606e-06,SLAP2m
Non-Switch,5.5431983e-06,SLAP2m
Non-Switch,5.82743e-06,SLAP2m
Non-Switch,5.7974075e-06,SLAP2m
Non-Switch,1.1486444e-05,SLAP2m
Non-Switch,1.2487078e-05,SLAP2m
Non-Switch,6.099932e-06,SLAP2m
Non-Switch,6.3115485e-06,SLAP2m
Non-Switch,6.5989434e-06,SLAP2m
Non-Switch,1.0240289e-05,SLAP2m
Non-Switch,6.4840665e-06,SLAP2m
Non-Switch,6.28624e-06,SLAP2m
Non-Switch,6.5464374e-06,SLAP2m
Non-Switch,6.02284e-06,SLAP2m
Non-Switch,6.719036e-06,SLAP2m
Non-Switch,6.485831e-06,SLAP2m
Non-Switch,5.6143053e-06,SLAP2m
Non-Switch,1.1366521e-05,SLAP2m
Non-Switch,5.8687324e-06,SLAP2m
Non-Switch,6.154241e-06,SLAP2m
Non-Switch,0.00029932015,SLAP2m
Non-Switch,5.649884e-06,SLAP2m
Non-Switch,6.2164545e-06,SLAP2m
Non-Switch,7.693963e-06,SLAP2m
Non-Switch,6.0286675e-06,SLAP2m
Non-Switch,5.512553e-06,SLAP2m
Non-Switch,1.4504092e-05,SLAP2m
Non-Switch,1.5099625e-05,SLAP2m
Non-Switch,5.976589e-06,SLAP2m
Non-Switch,1.445317e-05,SLAP2m
Non-Switch,7.959101e-06,SLAP2m
Non-Switch,3.8660033e-05,SLAP2m
Non-Switch,1.8344614e-05,SLAP2m
Non-Switch,1.216282e-05,SLAP2m
Non-Switch,1.2526077e-05,SLAP2m
Non-Switch,1.1070074e-05,SLAP2m
Non-Switch,9.221431e-06,SLAP2m
Non-Switch,6.5272598e-06,SLAP2m
Non-Switch,1.3561928e-05,SLAP2m
Non-Switch,7.667365e-06,SLAP2m
Non-Switch,1.1547836e-05,SLAP2m
Non-Switch,1.1533282e-05,SLAP2m
Non-Switch,0.0003023424,SLAP2m
Non-Switch,7.660622e-06,SLAP2m
Non-Switch,8.870511e-06,SLAP2m
Non-Switch,9.850435e-06,SLAP2m
Non-Switch,5.9148606e-06,SLAP2m
Non-Switch,1.1638722e-05,SLAP2m
Non-Switch,1.2446406e-05,SLAP2m
Non-Switch,8.376766e-06,SLAP2m
Non-Switch,8.4351195e-06,SLAP2m
Non-Switch,1.4277389e-05,SLAP2m
Non-Switch,8.366265e-06,SLAP2m
Non-Switch,5.7659736e-06,SLAP2m
Non-Switch,9.63196e-06,SLAP2m
Non-Switch,1.8579187e-05,SLAP2m
Non-Switch,1.2983965e-05,SLAP2m
Non-Switch,2.364995e-05,SLAP2m
Non-Switch,9.825931e-06,SLAP2m
Non-Switch,6.5772897e-06,SLAP2m
Non-Switch,1.099636e-05,SLAP2m
Non-Switch,1.3062853e-05,SLAP2m
Non-Switch,1.1944398e-05,SLAP2m
Non-Switch,6.1435476e-06,SLAP2m
Non-Switch,8.7094595e-06,SLAP2m
Non-Switch,1.8702944e-05,SLAP2m
Non-Switch,2.0976073e-05,SLAP2m
Non-Switch,6.5452505e-06,SLAP2m
Non-Switch,3.0184148e-05,SLAP2m
Non-Switch,8.240477e-06,SLAP2m
Non-Switch,1.6705828e-05,SLAP2m
Non-Switch,8.298614e-06,SLAP2m
Non-Switch,1.5218361e-05,SLAP2m
Non-Switch,2.2009242e-05,SLAP2m
Non-Switch,1.1780291e-05,SLAP2m
Non-Switch,1.1602921e-05,SLAP2m
Non-Switch,1.933837e-05,SLAP2m
Non-Switch,5.7445195e-06,SLAP2m
Non-Switch,7.1555396e-06,SLAP2m
Non-Switch,5.7287543e-06,SLAP2m
Non-Switch,5.4266584e-06,SLAP2m
Non-Switch,5.841129e-06,SLAP2m
Non-Switch,6.1080273e-06,SLAP2m
Non-Switch,1.2226161e-05,SLAP2m
Non-Switch,7.0109095e-06,SLAP2m
Non-Switch,1.2189789e-05,SLAP2m
Non-Switch,5.754704e-06,SLAP2m
Non-Switch,8.4505755e-06,SLAP2m
Non-Switch,1.1599593e-05,SLAP2m
Non-Switch,1.1264734e-05,SLAP2m
Non-Switch,1.1402124e-05,SLAP2m
Non-Switch,1.8736433e-05,SLAP2m
Non-Switch,2.1725486e-05,SLAP2m
Non-Switch,1.5661004e-05,SLAP2m
Non-Switch,1.1030279e-05,SLAP2m
Non-Switch,1.1290735e-05,SLAP2m
Non-Switch,1.1706477e-05,SLAP2m
Non-Switch,1.11518475e-05,SLAP2m
Non-Switch,1.5423844e-05,SLAP2m
Non-Switch,9.774932e-06,SLAP2m
Non-Switch,8.447734e-06,SLAP2m
Non-Switch,5.3365322e-05,SLAP2m
Non-Switch,1.3211029e-05,SLAP2m
Non-Switch,1.3638749e-05,SLAP2m
Non-Switch,1.4630807e-05,SLAP2m
Non-Switch,7.516715e-06,SLAP2m
Non-Switch,1.2032524e-05,SLAP2m
Non-Switch,1.2047186e-05,SLAP2m
Non-Switch,6.3893895e-06,SLAP2m
Non-Switch,6.491881e-06,SLAP2m
Non-Switch,8.013236e-06,SLAP2m
Non-Switch,8.60088e-06,SLAP2m
Non-Switch,9.434859e-06,SLAP2m
Non-Switch,6.6995353e-06,SLAP2m
Non-Switch,8.701421e-06,SLAP2m
Non-Switch,6.5433987e-06,SLAP2m
Non-Switch,1.1194816e-05,SLAP2m
Non-Switch,1.2819908e-05,SLAP2m
Non-Switch,6.409478e-06,SLAP2m
Non-Switch,6.2570316e-06,SLAP2m
Non-Switch,2.2239517e-05,SLAP2m
Non-Switch,6.2661234e-06,SLAP2m
Non-Switch,5.740776e-06,SLAP2m
Non-Switch,1.1278502e-05,SLAP2m
Non-Switch,1.1532335e-05,SLAP2m
Non-Switch,6.2275967e-06,SLAP2m
Non-Switch,7.752099e-06,SLAP2m
Non-Switch,7.076015e-06,SLAP2m
Non-Switch,6.4560118e-06,SLAP2m
Non-Switch,6.6500033e-06,SLAP2m
Non-Switch,1.2202525e-05,SLAP2m
Non-Switch,6.94849e-05,SLAP2m
Non-Switch,1.0951602e-05,SLAP2m
Non-Switch,1.1522489e-05,SLAP2m
Non-Switch,6.156857e-06,SLAP2m
Non-Switch,1.9251602e-05,SLAP2m
Non-Switch,1.2655971e-05,SLAP2m
Non-Switch,1.2034609e-05,SLAP2m
Non-Switch,5.620805e-06,SLAP2m
Non-Switch,1.9940171e-05,SLAP2m
Non-Switch,6.1754836e-06,SLAP2m
Non-Switch,6.1306937e-06,SLAP2m
Non-Switch,1.5635193e-05,SLAP2m
Non-Switch,1.1332911e-05,SLAP2m
Non-Switch,7.598815e-06,SLAP2m
Non-Switch,2.322715e-05,SLAP2m
Non-Switch,8.227471e-06,SLAP2m
Non-Switch,1.447182e-05,SLAP2m
Non-Switch,1.7105122e-05,SLAP2m
Non-Switch,9.301579e-06,SLAP2m
Non-Switch,9.883785e-06,SLAP2m
Non-Switch,6.7975798e-06,SLAP2m
Non-Switch,6.408122e-06,SLAP2m
Non-Switch,8.130002e-06,SLAP2m
Non-Switch,5.7090742e-06,SLAP2m
Non-Switch,6.4267947e-06,SLAP2m
Non-Switch,1.9948238e-05,SLAP2m
Non-Switch,6.3995844e-06,SLAP2m
Non-Switch,2.3184159e-05,SLAP2m
Non-Switch,7.5661383e-06,SLAP2m
Non-Switch,6.929159e-06,SLAP2m
Non-Switch,8.146532e-06,SLAP2m
Non-Switch,1.3880414e-05,SLAP2m
Non-Switch,1.2365016e-05,SLAP2m
Non-Switch,0.00010545245,SLAP2m
Non-Switch,6.082042e-06,SLAP2m
Non-Switch,6.4572096e-06,SLAP2m
Non-Switch,5.888097e-06,SLAP2m
Non-Switch,5.847668e-06,SLAP2m
Non-Switch,1.2375624e-05,SLAP2m
Non-Switch,6.2527206e-06,SLAP2m
Non-Switch,2.0097053e-05,SLAP2m
Non-Switch,1.2132938e-05,SLAP2m
Non-Switch,6.101088e-06,SLAP2m
Non-Switch,1.2386523e-05,SLAP2m
Non-Switch,1.5105554e-05,SLAP2m
Non-Switch,2.183428e-05,SLAP2m
Non-Switch,5.8754486e-06,SLAP2m
Non-Switch,1.1053465e-05,SLAP2m
Non-Switch,1.4446091e-05,SLAP2m
Non-Switch,6.6110206e-06,SLAP2m
Non-Switch,1.7052356e-05,SLAP2m
Non-Switch,1.5953523e-05,SLAP2m
Non-Switch,1.6167063e-05,SLAP2m
Non-Switch,6.8589015e-06,SLAP2m
Non-Switch,1.491026e-05,SLAP2m
Non-Switch,5.3521777e-05,SLAP2m
Non-Switch,1.3182892e-05,SLAP2m
Non-Switch,9.072347e-06,SLAP2m
Non-Switch,2.233532e-05,SLAP2m
Non-Switch,8.550636e-06,SLAP2m
Non-Switch,1.2462461e-05,SLAP2m
Non-Switch,6.1339574e-06,SLAP2m
Non-Switch,1.2581531e-05,SLAP2m
Non-Switch,7.0230953e-06,SLAP2m
Non-Switch,1.25205315e-05,SLAP2m
Non-Switch,6.0026323e-06,SLAP2m
Non-Switch,7.0689325e-06,SLAP2m
Non-Switch,4.212569e-05,SLAP2m
Non-Switch,1.4774522e-05,SLAP2m
Non-Switch,1.3064819e-05,SLAP2m
Non-Switch,6.114914e-06,SLAP2m
Non-Switch,6.182833e-06,SLAP2m
