Frame Type,Mean Entropy,id
Non-Switch,5.2330834e-06,Mice-btc
Non-Switch,5.0712897e-06,Mice-btc
Non-Switch,5.0547324e-06,Mice-btc
Non-Switch,7.00542e-06,Mice-btc
Non-Switch,6.953095e-06,Mice-btc
Non-Switch,5.4213883e-06,Mice-btc
Non-Switch,6.580399e-06,Mice-btc
Non-Switch,7.4029585e-06,Mice-btc
Non-Switch,5.311757e-06,Mice-btc
Non-Switch,5.0231056e-06,Mice-btc
Non-Switch,9.7014035e-06,Mice-btc
Non-Switch,5.150365e-06,Mice-btc
Non-Switch,6.7385176e-06,Mice-btc
Non-Switch,5.288889e-06,Mice-btc
Non-Switch,5.0886756e-06,Mice-btc
Non-Switch,6.756026e-06,Mice-btc
Non-Switch,7.1691143e-06,Mice-btc
Non-Switch,5.1669367e-06,Mice-btc
Non-Switch,5.086178e-06,Mice-btc
Non-Switch,7.154679e-06,Mice-btc
Non-Switch,6.9652606e-06,Mice-btc
Non-Switch,5.1991046e-06,Mice-btc
Non-Switch,9.572127e-06,Mice-btc
Non-Switch,6.9653634e-06,Mice-btc
Non-Switch,9.2457985e-06,Mice-btc
Non-Switch,5.1082343e-06,Mice-btc
Non-Switch,5.206618e-06,Mice-btc
Non-Switch,7.0767237e-06,Mice-btc
Non-Switch,5.157871e-06,Mice-btc
Non-Switch,6.619338e-06,Mice-btc
Non-Switch,5.1050833e-06,Mice-btc
Non-Switch,7.156598e-06,Mice-btc
Non-Switch,6.864273e-06,Mice-btc
Non-Switch,5.083205e-06,Mice-btc
Non-Switch,6.935632e-06,Mice-btc
Non-Switch,6.60746e-06,Mice-btc
Non-Switch,6.6851326e-06,Mice-btc
Non-Switch,5.0976323e-06,Mice-btc
Non-Switch,5.07197e-06,Mice-btc
Non-Switch,5.0794492e-06,Mice-btc
Non-Switch,6.556126e-06,Mice-btc
Non-Switch,5.305763e-06,Mice-btc
Non-Switch,7.3866768e-06,Mice-btc
Non-Switch,6.450817e-06,Mice-btc
Non-Switch,6.4025826e-06,Mice-btc
Non-Switch,7.074067e-06,Mice-btc
Non-Switch,5.103808e-06,Mice-btc
Non-Switch,6.804081e-06,Mice-btc
Non-Switch,5.125801e-06,Mice-btc
Non-Switch,7.2990515e-06,Mice-btc
Non-Switch,7.353963e-06,Mice-btc
Non-Switch,6.763735e-06,Mice-btc
Non-Switch,5.011668e-06,Mice-btc
Non-Switch,5.0789363e-06,Mice-btc
Non-Switch,5.1089655e-06,Mice-btc
Non-Switch,6.9150856e-06,Mice-btc
Non-Switch,9.426418e-06,Mice-btc
Non-Switch,5.1237407e-06,Mice-btc
Non-Switch,5.1890815e-06,Mice-btc
Non-Switch,6.8532927e-06,Mice-btc
Non-Switch,5.2664464e-06,Mice-btc
Non-Switch,5.1085326e-06,Mice-btc
Non-Switch,5.0745994e-06,Mice-btc
Non-Switch,5.1655015e-06,Mice-btc
Non-Switch,6.729175e-06,Mice-btc
Non-Switch,6.8155277e-06,Mice-btc
Non-Switch,5.014368e-06,Mice-btc
Non-Switch,7.0341994e-06,Mice-btc
Non-Switch,6.8883573e-06,Mice-btc
Non-Switch,5.377873e-06,Mice-btc
Non-Switch,9.422944e-06,Mice-btc
Non-Switch,6.673323e-06,Mice-btc
Non-Switch,5.189348e-06,Mice-btc
Non-Switch,5.066775e-06,Mice-btc
Non-Switch,9.842661e-06,Mice-btc
Non-Switch,6.9465295e-06,Mice-btc
Non-Switch,5.1611974e-06,Mice-btc
Non-Switch,5.0356116e-06,Mice-btc
Non-Switch,6.727347e-06,Mice-btc
Non-Switch,6.8319478e-06,Mice-btc
Non-Switch,5.0920844e-06,Mice-btc
Non-Switch,5.3730487e-06,Mice-btc
Non-Switch,5.0704607e-06,Mice-btc
Non-Switch,6.5240656e-06,Mice-btc
Non-Switch,5.281023e-06,Mice-btc
Non-Switch,4.997666e-06,Mice-btc
Non-Switch,6.744064e-06,Mice-btc
Non-Switch,5.1595207e-06,Mice-btc
Non-Switch,5.00895e-06,Mice-btc
Non-Switch,5.076233e-06,Mice-btc
Non-Switch,5.109967e-06,Mice-btc
Non-Switch,5.164875e-06,Mice-btc
Non-Switch,5.0628096e-06,Mice-btc
Non-Switch,5.0730805e-06,Mice-btc
Non-Switch,5.1594725e-06,Mice-btc
Non-Switch,6.527215e-06,Mice-btc
Non-Switch,4.978192e-06,Mice-btc
Non-Switch,5.0780272e-06,Mice-btc
Non-Switch,6.805066e-06,Mice-btc
Non-Switch,5.02934e-06,Mice-btc
Non-Switch,5.1921497e-06,Mice-btc
Non-Switch,5.186951e-06,Mice-btc
Non-Switch,5.036869e-06,Mice-btc
Non-Switch,6.8349505e-06,Mice-btc
Non-Switch,6.7533365e-06,Mice-btc
Non-Switch,5.188682e-06,Mice-btc
Non-Switch,6.790914e-06,Mice-btc
Non-Switch,5.058733e-06,Mice-btc
Non-Switch,6.55421e-06,Mice-btc
Non-Switch,6.5578583e-06,Mice-btc
Non-Switch,5.1120737e-06,Mice-btc
Non-Switch,5.0960925e-06,Mice-btc
Non-Switch,5.0235994e-06,Mice-btc
Non-Switch,5.100952e-06,Mice-btc
Non-Switch,5.16445e-06,Mice-btc
Non-Switch,6.830248e-06,Mice-btc
Non-Switch,5.1630614e-06,Mice-btc
Non-Switch,5.0864064e-06,Mice-btc
Non-Switch,6.567736e-06,Mice-btc
Non-Switch,5.0445633e-06,Mice-btc
Non-Switch,5.1213406e-06,Mice-btc
Non-Switch,6.866788e-06,Mice-btc
Non-Switch,6.7545984e-06,Mice-btc
Non-Switch,5.0378367e-06,Mice-btc
Non-Switch,8.563601e-06,Mice-btc
Non-Switch,6.5091226e-06,Mice-btc
Non-Switch,6.4638734e-06,Mice-btc
Non-Switch,5.1377538e-06,Mice-btc
Non-Switch,5.1624875e-06,Mice-btc
Non-Switch,5.088834e-06,Mice-btc
Non-Switch,9.098514e-06,Mice-btc
Non-Switch,5.0884432e-06,Mice-btc
Non-Switch,6.8398645e-06,Mice-btc
Non-Switch,5.493919e-06,Mice-btc
Non-Switch,6.6352704e-06,Mice-btc
Non-Switch,6.7742653e-06,Mice-btc
Non-Switch,5.076651e-06,Mice-btc
Non-Switch,5.1163015e-06,Mice-btc
Non-Switch,5.1852803e-06,Mice-btc
Non-Switch,5.0964522e-06,Mice-btc
Non-Switch,6.6264206e-06,Mice-btc
Non-Switch,6.598427e-06,Mice-btc
Non-Switch,5.1285074e-06,Mice-btc
Non-Switch,6.484496e-06,Mice-btc
Non-Switch,5.2607966e-06,Mice-btc
Non-Switch,6.601248e-06,Mice-btc
Non-Switch,6.8208637e-06,Mice-btc
Non-Switch,5.0812696e-06,Mice-btc
Non-Switch,5.0903627e-06,Mice-btc
Non-Switch,5.0643775e-06,Mice-btc
Non-Switch,5.1279735e-06,Mice-btc
Non-Switch,5.0469716e-06,Mice-btc
Non-Switch,5.194096e-06,Mice-btc
Non-Switch,5.0810286e-06,Mice-btc
Non-Switch,5.0555836e-06,Mice-btc
Non-Switch,5.173694e-06,Mice-btc
Non-Switch,4.976899e-06,Mice-btc
Non-Switch,5.087637e-06,Mice-btc
Non-Switch,5.074384e-06,Mice-btc
Non-Switch,5.101754e-06,Mice-btc
Non-Switch,5.1421366e-06,Mice-btc
Non-Switch,5.195273e-06,Mice-btc
