Mean Entropy,Frame Type,pred_path,id,Mean Entropy_x,num_switches,num_frames,num_switches_per_100_frames,num_instances,instance_bin,num_switches_per_100_frames_bin
0.4774360642649574,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4795705862017795,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4755724342018338,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4418710805519429,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4455209497619754,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4539315673335045,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4464894958950556,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4896585276307922,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.4979794001398485,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5158194026772126,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5224130614048155,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5263001207562253,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5175724607646311,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5214236410246094,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5230046877422884,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5308857810448911,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5217938867412037,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5196622995057917,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5416595432598584,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5717516875144131,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5704181023930466,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.575074337517233,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5780869031823631,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5745956971840442,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5725956035053567,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5690669090632201,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5629118461947278,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5668733617609425,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5655374572787841,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5584767550219514,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5436518741799777,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5317045627382752,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5558741482102377,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5758585654682091,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5732688808094781,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5781913690857796,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5782353422730355,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5811268751719508,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5863826887277533,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5857761522137621,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5826971770957577,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5835705347685886,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5794526280175583,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5751957016207037,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5786409937421244,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5762012155247709,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
0.5681305026439685,Switch,090303-C2C12P15-FGF2-exp1_F0003_frame_meta_entropy_histogram.csv,Mouse C2C12 - Phase Contrast,0.39267159242290384,318.0,1013,31.391905231984204,154,151-200,31-40
