Mean Entropy,Frame Type,pred_path,dataset,id
0.049156995272286,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.013776513068458,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0475482068024969,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1490793876280499,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.132522501517997,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1340493905414333,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.050802387422618,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0121385421854699,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1029734844142472,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.053279729677211,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0729009109479825,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0424786975785374,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0791217064562523,ID Switch,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.590245381413278,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1358187609043986,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0330952925168794,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0292151167832028,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.030489141394911,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0234552750328236,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0288146699403393,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0240880392495556,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0248571212436221,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0200975627066937,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0247953125779842,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0252582924269246,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1389037912768276,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0250689843776942,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0334381169178516,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0286946923553259,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.025385245333033,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0194172807260795,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0403858563662559,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0128111631704099,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0118508759222623,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0084432060165012,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0066343526553052,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.1087278201462011,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0069055936613002,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0035080812768898,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0033281442209801,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0020839905969896,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0020098805491868,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0037580122387265,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0060511496931422,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0024689751236555,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0034467230685177,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0030957723926926,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0839777517795471,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
