Frame Type,Mean Entropy,id
Non-Switch,0.9956772,Zebrafish10
Non-Switch,0.9624547,Zebrafish10
Non-Switch,0.9428259,Zebrafish10
Non-Switch,0.9053006,Zebrafish10
Non-Switch,0.8870745,Zebrafish10
Non-Switch,0.84380084,Zebrafish10
Non-Switch,0.8368896,Zebrafish10
Non-Switch,0.8210559,Zebrafish10
Non-Switch,0.8211352,Zebrafish10
Non-Switch,0.86489344,Zebrafish10
Non-Switch,0.82210237,Zebrafish10
Non-Switch,0.7938659,Zebrafish10
Non-Switch,0.7651886,Zebrafish10
Non-Switch,0.74539983,Zebrafish10
Non-Switch,0.7894265,Zebrafish10
Non-Switch,0.8326629,Zebrafish10
Non-Switch,0.86581516,Zebrafish10
Non-Switch,0.8687912,Zebrafish10
Non-Switch,0.8521334,Zebrafish10
Non-Switch,0.8521991,Zebrafish10
Non-Switch,0.8536304,Zebrafish10
Non-Switch,0.8617101,Zebrafish10
Non-Switch,0.8300079,Zebrafish10
Non-Switch,0.8110949,Zebrafish10
Non-Switch,0.7914913,Zebrafish10
Non-Switch,0.78262347,Zebrafish10
Non-Switch,0.7787372,Zebrafish10
Non-Switch,0.7353719,Zebrafish10
Non-Switch,0.764256,Zebrafish10
Non-Switch,0.72827244,Zebrafish10
Non-Switch,0.7248514,Zebrafish10
Non-Switch,0.6881904,Zebrafish10
Non-Switch,0.6778139,Zebrafish10
Non-Switch,0.67450166,Zebrafish10
Non-Switch,0.6530987,Zebrafish10
Non-Switch,0.6458109,Zebrafish10
Non-Switch,0.60423476,Zebrafish10
Non-Switch,0.57208717,Zebrafish10
Non-Switch,0.57727605,Zebrafish10
Non-Switch,0.6022168,Zebrafish10
Non-Switch,0.6065818,Zebrafish10
Non-Switch,0.6060696,Zebrafish10
Non-Switch,0.6007963,Zebrafish10
Non-Switch,0.58118546,Zebrafish10
Non-Switch,0.5848688,Zebrafish10
Non-Switch,0.57129925,Zebrafish10
Non-Switch,0.58503455,Zebrafish10
Non-Switch,0.83591175,Zebrafish10
Non-Switch,0.5857154,Zebrafish10
Non-Switch,0.57511574,Zebrafish10
Non-Switch,0.5695651,Zebrafish10
Non-Switch,0.5710305,Zebrafish10
