Mean Entropy,Frame Type,pred_path,dataset,id
1.3896635051719451e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.7453211339728023e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.5436562479976525e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4137186055675292e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.5488302011171332e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.457505487070044e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4990081746122269e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3967230857856129e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4091276802664568e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.1318152647919625e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3494233170115706e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4167035902348907e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3193880953081062e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.4381892262244304e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
1.3349684300319326e-05,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/A-10-run03_frame_meta_entropy_histogram.csv,MOTChallenge - DIC,A-10-run03
